"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"J.D. McKissic","WAS","RB","13108","weighted",NA,NA,NA,NA,NA,NA,261.489658304498,49.1946008212896,1.96502175166742,0.869584530524365,0.327556228373702,0.333595067769758,NA,NA,NA,NA,48.454312283737,7.08393284863394,395.610233564014,62.5029136347237,2.04416077428414,0.448729448952591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-10-15,NA,NA,NA,NA
"Phillip Lindsay","FA","RB","13614","weighted",NA,NA,NA,NA,NA,NA,317.39033383915,41.6273762084521,1.29455235204856,0.417193000900063,0.277511380880121,0.0106066017177982,0.02,0,NA,NA,7.91468892261002,4.36991990773286,57.3413960546282,29.2600786054993,0.094855842185129,0.134350288425444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1994-07-24,NA,NA,NA,NA
"Keaontay Ingram","ARI","RB","15734","weighted",NA,NA,NA,NA,NA,NA,254.965445026178,108.003002231377,1.39932685115931,0.758811672258406,0.0319895287958115,0.0294506686819803,NA,NA,NA,NA,16.8335078534031,12.9823555778344,124.902617801047,94.8077286447506,0.828945400149589,0.825394629713749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-10-26,NA,NA,NA,NA
"Ty Johnson","NYJ","RB","14095","weighted",NA,NA,NA,NA,NA,NA,182.724050091631,120.240528985897,1.22914477703115,0.774969168997392,0.411960904092853,0.0495171185327604,NA,NA,0.01,1.93949844402667e-18,17.419242516799,10.6770039017505,157.006780696396,108.880670707095,0.723139890042761,0.536991522217022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-09-17,NA,NA,NA,NA
"Duke Johnson","FA","RB","12157","weighted",NA,NA,NA,NA,NA,NA,309,NA,2,NA,0,NA,NA,NA,NA,NA,14,NA,115,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-09-23,NA,NA,NA,NA
"Jaylen Warren","PIT","RB","15742","weighted",NA,NA,NA,NA,NA,NA,173.446928104575,84.9741747595119,1.37850015510842,0.898602761391233,0.406140020110608,0.330535690466205,0.05,0,NA,NA,9.50521870286576,8.11610309126628,65.9255153343389,56.907876030591,0.2705647016035,0.547028678116001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-11-01,NA,NA,NA,NA
"Antonio Williams","NYG","RB","15220","weighted",NA,NA,NA,NA,NA,NA,174.92273,102.305764205848,1.10399,1.14957241733018,0.10857,0.189921891482103,0.05,0,NA,NA,5.60548,4.47280749755562,40.06311,40.1945593845276,0.40307,0.401885362034564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Brandon Bolden","LVR","RB","10932","weighted",NA,NA,NA,NA,NA,NA,128.031650246305,89.8666758446064,0.624605911330049,0.453921208283714,0.346549261083744,0.346658256188382,0.74,1.21658795142141e-16,NA,NA,19.0271625615764,12.8010752507556,166.148556650246,121.359335699701,0.435891625615764,0.488649664135976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1990-01-26,NA,NA,NA,NA
"Justin Jackson","DET","RB","13620","weighted",NA,NA,NA,NA,NA,NA,193.10254841998,104.54346649839,1.20172273190622,0.851428435900221,0.3,0,NA,NA,NA,NA,13.8737818552497,4.98278590454659,111.329347604485,41.8066392336522,0.359847094801223,0.377307764536418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-04-22,NA,NA,NA,NA
"Qadree Ollison","FA","RB","14097","weighted",NA,NA,NA,NA,NA,NA,157.865913978495,161.234488246157,1.45688172043011,1.56270598642227,0.63010752688172,0.014142135623731,0.03,4.90682260574464e-18,NA,NA,8.82827956989247,1.74655374953077,56.7312903225806,6.74579869251967,0.340215053763441,0.0282842712474619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Dare Ogunbowale","HOU","RB","13148","weighted",NA,NA,NA,NA,NA,NA,170.61856924254,98.314787841956,1.30081101759755,0.781069850775102,0.229043611323642,0.122250479067859,NA,NA,NA,NA,13.6994873756695,6.05289847953002,107.889693955624,54.5547553050369,0.345371078806427,0.300882936843407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA
"Ameer Abdullah","LVR","RB","12155","weighted",NA,NA,NA,NA,NA,NA,180.16893220339,60.434076121144,0.784283898305085,0.548435056690788,0.616745762711864,0.661364147415658,NA,NA,NA,NA,34.2878389830508,7.1979028138864,258.374995762712,58.7343784541151,1.30321186440678,0.571147531952553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-06-13,NA,NA,NA,NA
"Benny Snell","PIT","RB","14072","weighted",NA,NA,NA,NA,NA,NA,190.031684729064,58.2840440048681,1.26510837438424,0.447792815239879,0.41701724137931,0.324029123278371,NA,NA,NA,NA,5.52911330049261,2.67240954265434,38.3183399014778,19.2592102212067,0.0976896551724138,0.157308564986495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Giovani Bernard","TB","RB","11193","weighted",NA,NA,NA,NA,NA,NA,116.956092389246,56.7667702738715,0.920801852445169,0.490065537212593,0.117840780007573,0.0967638387353448,NA,NA,NA,NA,16.3722340022719,8.60694374675027,109.029042029534,53.8151585297094,1.21173885183351,0.974576293611855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1991-11-22,NA,NA,NA,NA
"Jonathan Williams","WAS","RB","12635","weighted",NA,NA,NA,NA,NA,NA,144.401809815951,119.002274069548,0.851503067484663,0.671514722233154,0.642972051806408,0.26265449159372,0.02,0,NA,NA,7.17346625766871,5.40608100445829,48.3771267893661,36.297600776086,0.117453987730061,0.169086867810474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-02-02,NA,NA,NA,NA
"J.J. Taylor","FA","RB","14827","weighted",NA,NA,NA,NA,NA,NA,235.9,NA,1.96,NA,0.22,NA,0.03,NA,0.26,NA,7.77,NA,57.23,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Kyren Williams","LAR","RB","15710","weighted",NA,NA,NA,NA,NA,NA,119.959449275362,95.3143049699462,1.02736231884058,1.01560344404284,0.165191626409018,0.156381640406625,0.05,8.50872277929834e-18,NA,NA,6.46311111111111,4.16937014003245,51.283806763285,34.3724342428113,0.133507246376812,0.239818878223632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-08-26,NA,NA,NA,NA
"Travis Homer","SEA","RB","14083","weighted",NA,NA,NA,NA,NA,NA,131.034684729064,75.444263981457,0.673881773399015,0.437639841295272,0.0329088669950739,0.0274523996019898,0.01,0,NA,NA,11.0801477832512,4.85388019022096,102.84560591133,56.0509451471939,0.318940886699507,0.431457268431808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1998-08-07,NA,NA,NA,NA
"Patrick Taylor","FA","RB","14817","weighted",NA,NA,NA,NA,NA,NA,225.58,NA,1.93,NA,0.25,NA,0.05,NA,NA,NA,6.03,NA,40.78,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-04-29,NA,NA,NA,NA
"Snoop Conner","JAC","RB","15725","weighted",NA,NA,NA,NA,NA,NA,117.045329912023,84.0248747831994,0.994230205278592,0.789342118150803,0.154728739002933,0.116651306349108,0.05,0,NA,NA,5.74537390029325,3.85808443233472,40.4293988269795,26.0892445532774,0.0771847507331378,0.158187929711044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-12-16,NA,NA,NA,NA
"Deon Jackson","IND","RB","15277","weighted",NA,NA,NA,NA,NA,NA,121.256111951588,73.6114094479507,1.17692889561271,0.660884052112626,0.197428139183056,0.16452000269427,NA,NA,NA,NA,4.32279878971256,2.58362778357701,31.6961724659607,19.713007118583,0.085249621785174,0.173491603791223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1970-01-01,NA,NA,NA,NA
"Trey Sermon","SF","RB","15257","weighted",NA,NA,NA,NA,NA,NA,154.045156092649,60.9525075367095,0.830372608257805,0.162532072154299,0.142027526015441,0.151178408877197,NA,NA,NA,NA,5.4231218529708,3.95867375705261,46.4788318227593,34.8838244626645,0.116737160120846,0.206431497527657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1970-01-01,NA,NA,NA,NA
"Salvon Ahmed","MIA","RB","14811","weighted",NA,NA,NA,NA,NA,NA,189,NA,0.3,NA,0,NA,NA,NA,NA,NA,16.8,NA,152,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-12-29,"Q","Heel",2022,0
"Julius Chestnut",NA,"RB","15965","weighted",NA,NA,NA,NA,NA,NA,96.3561847988077,131.521861300698,0.512667660208644,0.707106781186547,0,0,NA,NA,NA,NA,2.87913561847988,1.62634559672906,18.4053651266766,22.6274169979695,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-10-26,NA,NA,NA,NA
"Anthony McFarland","PIT","RB","14804","weighted",NA,NA,NA,NA,NA,NA,182.66,NA,1.03,NA,0.18,NA,0.03,NA,NA,NA,10.27,NA,72.33,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Chris Evans","CIN","RB","15275","weighted",NA,NA,NA,NA,NA,NA,101.851653823355,54.5138305078963,0.455530527563723,0.506692094079085,0.159691760521636,0.0221087047308769,NA,NA,NA,NA,15.4427504445762,5.87159831882348,117.817723770006,45.4804672000852,0.751404860699466,0.367742783379495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1970-01-01,NA,NA,NA,NA
"Jerome Ford","CLE","RB","15713","weighted",NA,NA,NA,NA,NA,NA,90.3368107302533,102.530483272049,0.512667660208644,0.707106781186547,0,0,NA,NA,NA,NA,2.29433681073025,2.47487373415292,18.9433681073025,24.7487373415292,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-09-12,NA,NA,NA,NA
"Tony Jones","NO","RB","14828","weighted",NA,NA,NA,NA,NA,NA,119.114435797665,46.9735430726147,0.497101167315175,0.511930943687727,0.0340953307392996,0.0285608055453149,NA,NA,NA,NA,5.40682879377432,1.86174572738362,37.9507392996109,9.34967666003731,0.212295719844358,0.255821060314493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA
"Jordan Mason",NA,"RB","15972","weighted",NA,NA,NA,NA,NA,NA,103.931445603577,79.9030662740799,0.512667660208644,0.707106781186547,0.243666169895678,0.353553390593274,NA,NA,NA,NA,3.58479880774963,0.848528137423857,25.6900149031297,10.6066017177982,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-05-24,NA,NA,NA,NA
"DeeJay Dallas","SEA","RB","14815","weighted",NA,NA,NA,NA,NA,NA,106.852241905925,43.38784533241,1.20618814905315,0.627393474895976,0.0720097739767868,0.0406379469958151,0.02,3.87899688805333e-18,0.12,0,15.8753940134392,8.04373515418043,106.175076359194,51.6631064549646,0.115839951130116,0.180452812349043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-09-16,NA,NA,NA,NA
"Trestan Ebner","CHI","RB","15748","weighted",NA,NA,NA,NA,NA,NA,79.3876676829268,89.3712260741677,0.526600609756098,0.742462120245875,0.0702134146341463,0.0989949493661167,0.05,0,NA,NA,7.87407012195122,8.84590583264371,57.7132621951219,75.7311362650792,0.240731707317073,0.339411254969543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-01-02,NA,NA,NA,NA
"Rico Dowdle","DAL","RB","14823","weighted",NA,NA,NA,NA,NA,NA,104.359,51.4823041370389,0.8038,0.344774023244095,0.0109666666666667,0.0191840294426367,NA,NA,NA,NA,4.1238,4.38090871413008,33.032,31.7980556501946,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-06-14,NA,NA,NA,NA
"Ty Chandler","MIN","RB","15723","weighted",NA,NA,NA,NA,NA,NA,74.6214605067064,90.5096679918781,0.512667660208644,0.707106781186547,0,0,NA,NA,NA,NA,2.4892697466468,2.1920310216783,22.4560357675112,25.4558441227157,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-05-12,NA,NA,NA,NA
"Gary Brightwell","NYG","RB","15462","weighted",NA,NA,NA,NA,NA,NA,72.4144878408254,63.5041583768406,0.56207811348563,0.532908833631963,0.0379513633014001,0.0247108453962253,NA,NA,NA,NA,5.1236109064112,2.42506646763108,37.5793809874724,16.6949991727597,0.0403389830508475,0.0835741835605839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-02-28,NA,NA,NA,NA
"Michael Burton","KC","RB","12325","weighted",NA,NA,NA,NA,NA,NA,73.1260400616333,78.2060099992322,0.840123266563945,0.940452018978108,0,0,NA,NA,NA,NA,6.9297688751926,0.0424264068711926,64.8548228043143,20.1596143316285,0.198459167950693,0.282842712474619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1992-02-01,NA,NA,NA,NA
"Dwayne Washington","NO","RB","12845","weighted",NA,NA,NA,NA,NA,NA,53.6192024539877,62.2626972246536,0.392372188139059,0.536611373700646,0.0332822085889571,0.0288901637809316,NA,NA,NA,NA,3.86149284253579,2.10792753835874,27.0588139059305,15.4522502156971,0.0559713701431493,0.0978462995840866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,"O","Hamstring",2022,0
"Ty Montgomery","NE","RB","12261","weighted",NA,NA,NA,NA,NA,NA,99.6492753623188,18.0497757897887,0.349468599033816,0.5468869235398,0.0684057971014493,0.05700648750532,NA,NA,NA,NA,15.1023188405797,9.20178114709111,113.525603864734,73.8614505555256,0.317874396135266,0.570997329103885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-01-22,"Q","Knee",2022,0
"Jermar Jefferson","DET","RB","15262","weighted",NA,NA,NA,NA,NA,NA,18.07,NA,0.17,NA,0,NA,NA,NA,NA,NA,4.07,NA,29.92,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1970-01-01,NA,NA,NA,NA
"Darrynton Evans","FA","RB","14808","weighted",NA,NA,NA,NA,NA,NA,19.63,NA,0.17,NA,0,NA,NA,NA,NA,NA,3.57,NA,28.14,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Kene Nwangwu","MIN","RB","15414","weighted",NA,NA,NA,NA,NA,NA,64.3653578732106,24.7632090241242,0.398957055214724,0.53262672113227,0.0332822085889571,0.0288901637809316,NA,NA,NA,NA,8.30507157464213,7.20165736282591,50.8755010224949,35.706282546772,0.0592638036809816,0.103601964265503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-02-09,NA,NA,NA,NA
"Trayveon Williams","CIN","RB","14076","weighted",NA,NA,NA,NA,NA,NA,51.0212942989214,21.3475537240219,0.0843451463790447,0.120208152801713,0.124036979969183,0.176776695296637,NA,NA,NA,NA,3.77553158705701,0.820243866176395,26.8280431432974,4.03050865276332,0.0843451463790447,0.120208152801713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Trayveon Williams","CIN","RB","14076","weighted",NA,NA,NA,NA,NA,NA,51.0212942989214,21.3475537240219,0.0843451463790447,0.120208152801713,0.124036979969183,0.176776695296637,NA,NA,NA,NA,3.77553158705701,0.820243866176395,26.8280431432974,4.03050865276332,0.0843451463790447,0.120208152801713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Zander Horvath","LAC","RB","15960","weighted",NA,NA,NA,NA,NA,NA,71,NA,1,NA,0,NA,NA,NA,NA,NA,13,NA,99,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-12-10,NA,NA,NA,NA
"Kyle Juszczyk","SF","RB","11367","weighted",NA,NA,NA,NA,NA,NA,40.1274347612014,12.69733327657,0.744224519940916,0.404474374496822,0.0446413917610373,0.0343606638080256,NA,NA,NA,NA,24.9112456917774,8.85285538402047,213.862018709995,66.5124482307032,1.15231905465288,0.71683593157077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1991-04-23,NA,NA,NA,NA
"Mike Boone","DEN","RB","13868","weighted",NA,NA,NA,NA,NA,NA,39.3723882896764,27.9731442637398,0.336271186440678,0.233345237791561,0.0248073959938367,0.0353553390593274,NA,NA,NA,NA,3.05448382126348,1.93040151263927,25.2713097072419,8.93782971419796,0.0843451463790447,0.120208152801713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1970-01-01,NA,NA,NA,NA
"Demetric Felton","CLE","RB","15270","weighted",NA,NA,NA,NA,NA,NA,33.99119,17.9700693399998,0.1968,0.174563834702059,0.35716,0.570551499528768,0.03,0,0.1,0,16.02105,2.30668857599077,145.78229,28.3185917027415,1.23543,0.697658430047842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1970-01-01,NA,NA,NA,NA
"Kylin Hill","GB","RB","15265","weighted",NA,NA,NA,NA,NA,NA,36,NA,0,NA,0,NA,NA,NA,NA,NA,1.4,NA,7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1970-01-01,NA,"Knee - ACL",2022,0
"Justice Hill","BAL","RB","14086","weighted",NA,NA,NA,NA,NA,NA,16.8104160246533,5.43058007951268,0.0843451463790447,0.120208152801713,0,0,NA,NA,NA,NA,3.1442218798151,1.06066017177982,21.2261325115562,11.723830432073,0.0843451463790447,0.120208152801713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-11-14,NA,NA,NA,NA
"Trenton Cannon","FA","RB","13816","weighted",NA,NA,NA,NA,NA,NA,41.14,NA,0.24,NA,0,NA,NA,NA,NA,NA,7.66,NA,57.42,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA
"Jake Funk","LAR","RB","15480","weighted",NA,NA,NA,NA,NA,NA,34.71,NA,0.26,NA,0.1,NA,NA,NA,NA,NA,4.35,NA,31.57,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1970-01-01,NA,NA,NA,NA
"C.J. Ham","MIN","RB","12923","weighted",NA,NA,NA,NA,NA,NA,37.0749460708783,2.74357431100381,0.0942681047765794,0.134350288425444,0,0,NA,NA,NA,NA,8.577781201849,6.01747870789752,74.695685670262,58.8666395337801,0.089306625577812,0.127279220613579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-07-22,NA,NA,NA,NA
"Giovanni Ricci","CAR","RB","15054","weighted",NA,NA,NA,NA,NA,NA,36.3,NA,0.17,NA,0,NA,NA,NA,NA,NA,3.87,NA,29.94,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Jonathan Ward","ARI","RB","15042","weighted",NA,NA,NA,NA,NA,NA,27.277719568567,12.4309372132595,0.0843451463790447,0.120208152801713,0,0,NA,NA,NA,NA,3.53771956856703,1.33643181644257,36.271186440678,3.88908729652601,0.235500770416025,0.0919238815542512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Keith Smith","ATL","RB","12040","weighted",NA,NA,NA,NA,NA,NA,28.6363394683027,7.56098620833547,0.0790184049079755,0.138135952354005,0.0332822085889571,0.0288901637809316,NA,NA,NA,NA,6.44044989775051,2.38598121550488,44.0420040899796,16.8807219911787,0.105357873210634,0.184181269805339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1992-04-08,NA,NA,NA,NA
