"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"DeVonta Smith","PHI","WR","15282","weighted",NA,NA,NA,NA,NA,NA,0.303111428571429,0.43352282575688,0,0,0.753066666666667,0.120548542584073,NA,NA,0.03,0,1107.43118,121.85709420417,6.77974,1.01538792508938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-11-14,NA,NA,NA,NA
"Chris Olave","NO","WR","15754","weighted",NA,NA,NA,NA,NA,NA,1.30162,2.36652905472475,0,0,1.84783333333333,0.141234787967023,NA,NA,NA,NA,1192.51438,79.2200172638543,6.18676,1.58694693468881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-06-27,NA,NA,NA,NA
"Amon-Ra St. Brown","DET","WR","15287","weighted",NA,NA,NA,NA,NA,NA,64.26074,21.9112011348829,0.48042,0.418322928927765,0.0428125,0.0296978226992867,NA,NA,NA,NA,1159.45336,95.7798810762093,6.26404,1.12226731447714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-10-24,NA,NA,NA,NA
"Terry McLaurin","WAS","WR","14109","weighted",NA,NA,NA,NA,NA,NA,23.47612,11.4994116203991,0.03546,0.0858365936512557,0.0371475,0.0273475912776818,NA,NA,NA,NA,1056.69884,115.568669792001,5.4731,1.72415703303333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1995-09-15,"Q","Toe",2023,0
"Mike Williams","LAC","WR","13154","weighted",NA,NA,NA,NA,NA,NA,4.36612,8.69890805244509,0.032555,0.061907031726677,0.0237666666666667,0.0162932937709636,NA,NA,NA,NA,1033.22426,127.722177185508,6.48712,1.18136136320937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-10-04,NA,NA,NA,NA
"Amari Cooper","CLE","WR","12175","weighted",NA,NA,NA,NA,NA,NA,3.15554428571429,4.95783621233524,0.0383,0.0728318020313847,0.0997,0.0578866701606607,NA,NA,NA,NA,1072.33622,86.9474567520853,7.74036,0.998976595373218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1994-06-18,NA,NA,NA,NA
"Tee Higgins","CIN","WR","14835","weighted",NA,NA,NA,NA,NA,NA,0.999931428571429,1.35591317415273,0.00324857142857143,0.00738643636551236,0.0713,0.0488798813128909,NA,NA,NA,NA,1112.12834,72.8994783864351,7.22634,1.16454902564771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-01-18,NA,NA,NA,NA
"Calvin Ridley","JAC","WR","13629","weighted",NA,NA,NA,NA,NA,NA,9.612,10.815512265133,0.0042,0.0112480937544422,0.3627075,0.333246172591874,NA,NA,NA,NA,1042.39408,102.553989963666,7.42228,1.28516146576525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1994-12-20,NA,NA,NA,NA
"DK Metcalf","SEA","WR","14102","weighted",NA,NA,NA,NA,NA,NA,0.648281428571429,0.682984820853849,0,0,0.9287,0.0488798813128909,NA,NA,NA,NA,1065.5598,94.2871512505927,7.54556,1.03649205436244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-12-14,NA,NA,NA,NA
"Jerry Jeudy","DEN","WR","14833","weighted",NA,NA,NA,NA,NA,NA,17.4034,13.7509438521509,0,0,0.034315,0.0267270616524254,NA,NA,NA,NA,994.06278,103.146222992033,5.1708,1.20008923916763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-04-24,"Q","Hamstring",2023,0
"D.J. Moore","CHI","WR","13635","weighted",NA,NA,NA,NA,NA,NA,39.3224,19.9343495869913,0.0224,0.0599898333570249,0.0571375,0.0414617943453447,NA,NA,NA,NA,942.32996,104.757659005492,7.28194,1.67325279976749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-04-14,NA,NA,NA,NA
"Mike Evans","TB","WR","11671","weighted",NA,NA,NA,NA,NA,NA,6.90693,13.5977780739325,0.00162428571428571,0.00369321818275618,0.0997,0.0578866701606607,NA,NA,NA,NA,1023.7707,101.498533107521,6.53332,1.7018610945922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1993-08-21,NA,NA,NA,NA
"Chris Godwin","TB","WR","13163","weighted",NA,NA,NA,NA,NA,NA,15.261,9.33495296115824,0.08762,0.110400880874088,0.9903825,0.601851517774476,NA,NA,NA,NA,1004.93024,98.7375955864667,4.53522,1.43539514874342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-02-27,NA,NA,NA,NA
"Christian Kirk","JAC","WR","13633","weighted",NA,NA,NA,NA,NA,NA,19.86556,9.67299554231613,0.04518,0.0797776482598318,0.53669,0.284033424070071,NA,NA,NA,NA,965.32776,114.616198790753,6.5435,0.688665576258833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-11-18,NA,NA,NA,NA
"Tyler Lockett","SEA","WR","12187","weighted",NA,NA,NA,NA,NA,NA,2.09187285714286,2.12288904107844,0,0,0.7293,0.12606588666193,NA,NA,NA,NA,951.19052,112.404332053293,6.44738,1.29365007552059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1992-09-28,NA,NA,NA,NA
"Keenan Allen","LAC","WR","11222","weighted",NA,NA,NA,NA,NA,NA,8.39261571428571,7.4341263669929,0.0393228571428571,0.0632658203793228,0.5767075,0.292151213492394,NA,NA,NA,NA,1027.04202,89.104556662431,5.96932,0.565764035526438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1992-04-27,NA,NA,NA,NA
"Christian Watson","GB","WR","15789","weighted",NA,NA,NA,NA,NA,NA,61.2658,11.5806312074265,0.8169,0.821607632908392,0.03998,0.0283507618626563,NA,NA,NA,NA,989.7745,73.4795488150165,7.6085,1.78601783059321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-05-12,"Q","Hamstring",2023,0
"Brandon Aiyuk","SF","WR","14840","weighted",NA,NA,NA,NA,NA,NA,17.26216,12.9092515233158,0.05252,0.135214839139463,0.753066666666667,0.120548542584073,NA,NA,NA,NA,947.45752,109.943153748229,6.0529,0.87070158443071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"George Pickens","PIT","WR","15762","weighted",NA,NA,NA,NA,NA,NA,23.4914,14.9795689009875,0.335,0.472525091845659,0.0885325,0.0672729800204536,NA,NA,NA,NA,888.36728,90.4847392397284,5.7971,0.945076139783702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-03-04,NA,NA,NA,NA
"Drake London","ATL","WR","15751","weighted",NA,NA,NA,NA,NA,NA,11.8114871428571,26.3127503283888,0.17235,0.327743109141231,2.729,0.221602114842969,NA,NA,NA,NA,959.16686,65.2070432324044,5.564,0.812835690200584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-07-24,NA,NA,NA,NA
"Deebo Samuel","SF","WR","14136","weighted",NA,NA,NA,NA,NA,NA,284.26278,76.9360294065597,2.99856,1.69952472828155,1.57662,0.332767270245848,NA,NA,NA,NA,904.86914,95.9015985103362,4.45678,0.877508328524005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"DeAndre Hopkins","TEN","WR","11232","weighted",NA,NA,NA,NA,NA,NA,0.332667142857143,0.706251806102694,0,0,0.966666666666667,0.0637228723195181,NA,NA,NA,NA,993.67312,53.9643800663112,5.79236,1.02935452468719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1992-06-06,NA,NA,NA,NA
"Michael Pittman","IND","WR","14842","weighted",NA,NA,NA,NA,NA,NA,22.84,16.0271959423671,0.0056,0.0149974583392562,0.5395225,0.281024168188682,NA,NA,NA,NA,915.22068,137.496667382894,4.83268,1.48416105588331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-10-05,NA,NA,NA,NA
"Courtland Sutton","DEN","WR","13630","weighted",NA,NA,NA,NA,NA,NA,2.00035285714286,2.01914139924534,0,0,0.0171575,0.0133635308262127,NA,NA,NA,NA,876.32154,117.585091703631,4.81274,1.11826814915884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-10-10,NA,NA,NA,NA
"Marquise Brown","ARI","WR","14105","weighted",NA,NA,NA,NA,NA,NA,10.0628557142857,9.74971665662206,0.0377185714285714,0.0657059507795423,0.0314825,0.0265160503438441,NA,NA,NA,NA,923.77136,88.2674209073815,4.71076,1.15669367787451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-06-04,"Q","Hamstring",2023,0
"Jahan Dotson","WAS","WR","15755","weighted",NA,NA,NA,NA,NA,NA,22.5674314285714,24.9473204298705,0.0926585714285714,0.19979730253069,0.0885325,0.0672729800204536,NA,NA,NA,NA,880.2287,69.9110075029971,5.81354,1.23578447406699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-03-22,NA,NA,NA,NA
"Brandin Cooks","DAL","WR","11674","weighted",NA,NA,NA,NA,NA,NA,18.09036,11.3827233613377,0.06358,0.115794232750523,0.13409,0.130023631138951,NA,NA,NA,NA,856.49112,112.665715832655,5.26228,0.675714158080309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1993-09-25,NA,NA,NA,NA
"Jordan Addison","MIN","WR","16186","weighted",NA,NA,NA,NA,NA,NA,10.0074,9.67386473860564,0.0014,0.00374936458481406,0.6796075,0.667109428260659,NA,NA,NA,NA,783.494,124.763672776031,5.4317,0.831798177634463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-01-27,NA,NA,NA,NA
"JuJu Smith-Schuster","NE","WR","13156","weighted",NA,NA,NA,NA,NA,NA,-0.114581428571428,1.94891338704715,0.05745,0.109247703047077,1.4982,0.465234671634961,NA,NA,NA,NA,860.3493,106.233997698571,4.61384,1.36088314724242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-11-22,NA,NA,NA,NA
"Donovan Peoples-Jones","CLE","WR","14857","weighted",NA,NA,NA,NA,NA,NA,2.01417857142857,2.39588452173488,0,0,0.7293,0.12606588666193,NA,NA,0.09,0,673.66552,167.33864977898,3.6721,1.17075397008305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Michael Thomas","NO","WR","12652","weighted",NA,NA,NA,NA,NA,NA,5.09021714285714,8.65161548964701,0.0870871428571428,0.183826288679637,0.0314825,0.0265160503438441,NA,NA,NA,NA,777.43906,109.031000269361,4.99588,1.2756071984141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-08-16,NA,NA,NA,NA
"Diontae Johnson","PIT","WR","14208","weighted",NA,NA,NA,NA,NA,NA,27.6826,13.8837963467004,0.007,0.0187468229240703,0.3368475,0.295748315119332,NA,NA,NA,NA,938.1665,47.5722620348486,4.39676,1.21798632496491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA
"Jaxon Smith-Njigba","SEA","WR","16185","weighted",NA,NA,NA,NA,NA,NA,18.57141,18.9253295148534,0.00324857142857143,0.00738643636551236,0.6796075,0.667109428260659,NA,NA,NA,NA,784.77322,98.117537165564,5.4386,1.35344780728382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-02-14,NA,NA,NA,NA
"Treylon Burks","TEN","WR","15752","weighted",NA,NA,NA,NA,NA,NA,42.89078,18.2460623455694,0.0424,0.0785332361959374,0.034315,0.0267270616524254,NA,NA,NA,NA,772.58608,138.824275149907,4.14506,1.44005081811944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-03-23,NA,NA,NA,NA
"DeVante Parker","NE","WR","12176","weighted",NA,NA,NA,NA,NA,NA,1.47584571428571,2.92103046553475,0,0,0.0237666666666667,0.0162932937709636,NA,NA,NA,NA,676.70798,133.623204311557,4.30392,1.1736411881909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-01-20,"Q","Knee",2023,0
"Nico Collins","HOU","WR","15290","weighted",NA,NA,NA,NA,NA,NA,1.12749714285714,2.18750010727616,0,0,0.0237666666666667,0.0162932937709636,NA,NA,NA,NA,775.8425,95.0963165453429,4.72628,1.29199700062366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-03-19,NA,NA,NA,NA
"Gabriel Davis","BUF","WR","14845","weighted",NA,NA,NA,NA,NA,NA,0.728761428571429,1.62082784777261,0,0,0.8574,0.0977597626257817,NA,NA,NA,NA,851.17842,81.7703315290988,6.7454,0.876607475223316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Jalin Hyatt","NYG","WR","16183","weighted",NA,NA,NA,NA,NA,NA,7.63865773115773,6.42419293699636,0.0174300699300699,0.0356685933864529,0.48451048951049,0.31345364024597,NA,NA,NA,NA,448.319696969697,255.362194911458,2.4869696969697,1.3996310120022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-09-25,NA,NA,NA,NA
"Odell Beckham","BAL","WR","11679","weighted",NA,NA,NA,NA,NA,NA,18.5952,20.6469860295381,0.152,0.37779983000909,0.1741075,0.164774531562143,NA,NA,NA,NA,721.62864,133.208039183714,5.05,1.02415631826721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1992-11-05,NA,NA,NA,NA
"Kalif Raymond","DET","WR","13066","weighted",NA,NA,NA,NA,NA,NA,25.0710382513661,24.5616544660979,0.109016393442623,0.250698468321296,0.300136612021858,0.192347458040713,NA,NA,0.09,0,376.823633879781,306.584306711072,1.60169398907104,0.965115573632829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-08-08,NA,NA,NA,NA
"Alec Pierce","IND","WR","15768","weighted",NA,NA,NA,NA,NA,NA,0.157168571428571,0.347066632195697,0,0,0.0237666666666667,0.0162932937709636,NA,NA,NA,NA,636.04616,125.958706505133,3.14038,1.11155014114792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-05-02,NA,NA,NA,NA
"Jakobi Meyers","LVR","WR","14127","weighted",NA,NA,NA,NA,NA,NA,6.9476,8.52910857333085,0.0098,0.0262455520936984,0.9048075,0.515537312427839,NA,NA,NA,NA,779.47608,72.1619237464089,4.42982,0.828666870240527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-11-09,NA,NA,NA,NA
"Elijah Moore","CLE","WR","15288","weighted",NA,NA,NA,NA,NA,NA,25.60706,15.0216659551655,0.04938,0.0855738496882831,0.1083975,0.0952950611282249,NA,NA,NA,NA,674.29692,198.747703870855,3.04592,1.72463952046461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-03-27,NA,NA,NA,NA
"D.J. Chark","CAR","WR","13668","weighted",NA,NA,NA,NA,NA,NA,3.07009714285714,6.22422778554507,0.0766,0.145663604062769,0.0237666666666667,0.0162932937709636,NA,NA,NA,NA,725.8313,95.0729747260158,4.58764,1.32128910507528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-09-23,"Q","Hamstring",2023,0
"Tyler Boyd","CIN","WR","12650","weighted",NA,NA,NA,NA,NA,NA,8.93877571428571,7.60131911049451,0.0361342857142857,0.073169925697435,0.0475333333333333,0.0325865875419273,NA,NA,NA,NA,722.33654,84.3299967556201,4.28818,0.540637923839176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-11-15,NA,NA,NA,NA
"Zay Jones","JAC","WR","13176","weighted",NA,NA,NA,NA,NA,NA,8.2662,5.86661275800287,0.007,0.0187468229240703,0.1455825,0.131745311274697,NA,NA,NA,NA,678.60256,110.23856401716,4.33,0.784738928023696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-03-30,NA,NA,NA,NA
"Rondale Moore","ARI","WR","15283","weighted",NA,NA,NA,NA,NA,NA,52.25242,30.8917707723218,0.05636,0.0978499559495438,0.06863,0.0534541233048507,NA,NA,NA,NA,696.0922,113.232139969839,2.70846,1.21015121203758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1970-01-01,NA,NA,NA,NA
"Allen Lazard","NYJ","WR","13632","weighted",NA,NA,NA,NA,NA,NA,7.9502,10.0430399853891,0.007,0.0187468229240703,0.0171575,0.0133635308262127,NA,NA,NA,NA,711.70776,91.7360376341772,5.19272,1.27772164967105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-12-11,"Q","Shoulder - AC Joint",2023,0
"Skyy Moore","KC","WR","15766","weighted",NA,NA,NA,NA,NA,NA,37.51684,22.3560815035224,0.2515,0.375631424297748,1.724755,1.66534396883598,NA,NA,0.12,0,676.34064,88.9464942014103,5.24674,0.878487707145845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-09-10,NA,NA,NA,NA
"Zay Flowers","BAL","WR","16190","weighted",NA,NA,NA,NA,NA,NA,19.0042,15.8484734544561,0.0182,0.0487417396025827,0.85359,0.589171521819686,NA,NA,0.03,0,707.88746,88.1367122599748,5.5911,1.40191624416316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-09-11,NA,NA,NA,NA
"Adam Thielen","CAR","WR","11938","weighted",NA,NA,NA,NA,NA,NA,5.60978857142857,5.02717698760948,0.00812142857142857,0.0184660909137809,0.1312575,0.131544570126817,NA,NA,NA,NA,659.442,97.5729699580605,4.32462,0.975301827000264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1990-08-22,"Q","Ankle",2023,0
"Kendrick Bourne","NE","WR","13418","weighted",NA,NA,NA,NA,NA,NA,34.3862456140351,21.5996918172437,0.0741754385964912,0.116272999602243,0.160397660818713,0.0589377883793008,NA,NA,NA,NA,550.696912280702,145.977122705575,2.44388304093567,1.12121681413898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-08-04,NA,NA,NA,NA
"Darius Slayton","NYG","WR","14122","weighted",NA,NA,NA,NA,NA,NA,0.203642857142857,4.74042803104072,0.00649714285714286,0.0147728727310247,0.7050075,0.367178415529264,NA,NA,NA,NA,597.09094,139.170998959489,2.9839,0.567128429327944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-01-12,NA,NA,NA,NA
"Mecole Hardman","NYJ","WR","14113","weighted",NA,NA,NA,NA,NA,NA,48.7241,22.5008052356282,0.63206,0.744078529782921,0.4253475,0.317574750108416,NA,NA,0.77,0,525.68818,141.612661633067,3.34896,0.880871873671948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1998-03-12,"Q","Finger",2023,0
"Quentin Johnston","LAC","WR","16188","weighted",NA,NA,NA,NA,NA,NA,12.1357942857143,7.58004102559609,0.0399414285714286,0.0626476759943819,0.6796075,0.667109428260659,NA,NA,NA,NA,637.07614,160.956301431687,4.1248,1.05791254532819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-09-06,NA,NA,NA,NA
"Rashod Bateman","BAL","WR","15293","weighted",NA,NA,NA,NA,NA,NA,1.30979285714286,2.55284471618186,0,0,1.8287,0.235763564820754,NA,NA,NA,NA,655.9468,181.539460638843,3.62186,1.1255751500257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-11-29,NA,NA,NA,NA
