season,week,team,full_name,position,status,birth_date,years_exp,gsis_id,espn_id,yahoo_id,pfr_id,pff_id,sleeper_id
2025,18,BAL,Broderick Washington,DL,RES,1996-12-04,5,00-0036081,3915837,32840,WashBr01,50049,7122
2025,18,ATL,Liam McCullough,LS,ACT,1997-06-05,5,00-0036082,,,,,
2025,20,HOU,Myles Bryant,DB,ACT,1998-01-02,5,00-0036087,4039010,33319,BryaMy01,43336,6946
2025,18,IND,Bill Murray,OL,DEV,1997-07-03,5,00-0036093,,,,,
2025,1,DET,Luq Barcoo,DB,CUT,1998-07-27,5,00-0036101,4361499,33115,BarcLu00,83079,7293
2025,18,DAL,Nick Leverett,OL,ACT,1997-11-11,5,00-0036105,,,,,
2025,18,MIA,A.J. Green,DB,ACT,1998-06-09,5,00-0036114,4038437,33306,GreeAJ00,50394,6876
2025,19,CAR,Brandon Walton,OL,DEV,1998-03-18,5,00-0036123,,,,,
2025,18,DET,Khalil Dorsey,DB,ACT,1998-03-31,5,00-0036124,4027919,33012,DorsKh00,27819,7200
2025,18,BAL,Nnamdi Madubuike,DL,RES,1997-11-17,5,00-0036130,4035245,32741,MaduJu00,44304,6818
2025,18,TB,Ben Bredeson,OL,RES,1998-02-20,5,00-0036132,,,,,
2025,18,TEN,James Proche,WR,ACT,1996-09-20,5,00-0036133,3916204,32871,ProcJa00,48037,6957
2025,19,CAR,Rico Dowdle,RB,ACT,1998-06-14,5,00-0036139,4038815,33100,DowdRi01,40693,7021
2025,18,WAS,Lawrence Cager,TE,DEV,1997-08-20,5,00-0036145,3917849,33329,CageLa01,34914,7106
2025,9,PIT,Domenique Davis,DL,CUT,1996-02-28,5,00-0036148,4590720,33332,DaviDo03,112887,7390
2025,20,SF,Bryce Huff,DL,ACT,1998-04-17,5,00-0036151,4039375,33335,HuffBr00,27128,7391
2025,19,GB,Kristian Welch,LB,RES,1998-05-24,5,00-0036157,4036153,33005,WelcKr00,51283,7197
2025,21,DEN,J.K. Dobbins,RB,RES,1998-12-17,5,00-0036158,4241985,32725,DobbJK00,57366,6806
2025,19,PHI,Joshua Uche,LB,INA,1998-09-18,5,00-0036159,4046528,32730,UcheJo00,27379,6921
2025,20,BUF,Tyler Bass,K,RES,1997-02-14,5,00-0036162,3917232,32858,BassTy00,33010,7042
2025,10,DET,Justin Herron,OL,CUT,1995-11-27,5,00-0036163,,,,,
2025,18,NYG,Isaiah Hodgins,WR,ACT,1998-10-21,5,00-0036165,4242540,32877,HodgIs00,52130,6920
2025,20,BUF,Dane Jackson,DB,ACT,1996-11-29,5,00-0036166,3895791,32909,JackDa02,32989,6969
2025,1,NO,Mike Panasiuk,OL,CUT,1997-10-13,5,00-0036170,,,,,
2025,18,MIA,Aaron Brewer,OL,ACT,1997-10-28,5,00-0036171,,,,,
2025,18,TEN,Mason Kinsey,WR,ACT,1998-08-29,5,00-0036176,4057082,33351,KinsMa00,115664,7436
2025,19,LAC,Teair Tart,DL,ACT,1997-02-28,5,00-0036181,4374269,33347,TartTe00,82261,7443
2025,18,MIA,Nick Westbrook-Ikhine,WR,ACT,1997-03-21,5,00-0036182,3929785,33348,WestNi00,47861,7496
2025,20,BUF,Kristian Wilkerson,WR,DEV,1997-01-10,5,00-0036183,3910176,33349,WilkKr00,28729,7438
2025,20,BUF,Reggie Gilliam,RB,ACT,1997-08-20,5,00-0036187,4039505,33357,GillRe00,40951,7204
2025,20,BUF,A.J. Epenesa,DL,ACT,1998-09-15,5,00-0036192,4240585,32724,EpenAJ00,56369,6802
2025,22,NE,Anfernee Jennings,LB,ACT,1997-05-01,5,00-0036193,3925350,32757,JennAn00,25449,6848
2025,18,TB,Charlie Heck,OL,ACT,1996-11-20,5,00-0036195,,,,,
2025,20,BUF,Gabe Davis,WR,RES,1999-03-01,5,00-0036196,4243537,32798,DaviGa01,55410,6943
2025,22,NE,Mike Onwenu,OL,ACT,1997-12-10,5,00-0036198,,,,,
2025,18,CIN,Geno Stone,DB,ACT,1999-04-19,5,00-0036199,4240575,32889,StonGe00,55967,6923
2025,18,ATL,LaCale London,DL,ACT,1997-08-05,5,00-0036204,4376288,33175,LondLa00,87179,7231
2025,18,MIA,Tua Tagovailoa,QB,INA,1998-03-02,5,00-0036212,4241479,32675,TagoTu00,60326,6768
2025,18,CLE,Tyre Phillips,OL,DEV,1997-01-29,5,00-0036214,,,,,
2025,18,IND,Danny Pinter,OL,ACT,1996-06-19,5,00-0036215,,,,,
2025,1,HOU,Blake Ferguson,LS,CUT,1997-04-21,5,00-0036217,,,,,
2025,1,LV,Marquez Callaway,WR,CUT,1998-03-27,5,00-0036219,4035170,33109,CallMa01,42295,6989
2025,19,CAR,Derrick Brown,DL,ACT,1998-04-15,5,00-0036220,4035495,32677,BrowDe05,43883,6784
2025,21,DEN,Brandon Jones,DB,RES,1998-04-02,5,00-0036221,4039059,32740,JoneBr06,43049,6911
2025,18,MIN,Isaiah Rodgers,DB,ACT,1998-01-07,5,00-0036222,4044540,32881,RodgIs00,27069,7133
2025,18,IND,Jonathan Taylor,RB,ACT,1999-01-19,5,00-0036223,4242335,32711,TaylJo02,57488,6813
2025,18,MIN,Jonathan Greenard,LB,RES,1997-05-25,5,00-0036224,3916409,32760,GreeJo04,48407,6900
2025,10,HOU,Dalton Keene,TE,CUT,1999-04-14,5,00-0036225,4240861,32771,KeenDa00,61068,7082
2025,19,PIT,Kyle Dugger,DB,ACT,1996-03-22,5,00-0036231,4401811,32710,DuggKy00,90621,6872
2025,20,HOU,Harrison Bryant,TE,ACT,1998-04-23,5,00-0036232,4040774,32785,BryaHa00,26394,6850
2025,1,WAS,Nick Harris,OL,CUT,1998-11-13,5,00-0036236,,,,,
2025,21,LA,Larrell Murchison,DL,INA,1997-04-24,5,00-0036237,4240123,32844,MurcLa00,57004,6887
2025,20,CHI,Jonathan Garvin,LB,DEV,1999-07-28,5,00-0036239,4240655,32912,GarvJo00,56703,6965
2025,18,TB,Bryce Hall,DB,DEV,1997-11-05,5,00-0036241,4037584,32828,HallBr02,42313,6833
2025,21,LA,Colby Parkinson,TE,ACT,1999-01-07,5,00-0036244,4242557,32803,ParkCo02,52266,6865
2025,18,NYG,Jon Runyan,OL,ACT,1997-08-08,5,00-0036246,,,,,
2025,18,MIA,Austin Jackson,OL,INA,1999-08-11,5,00-0036248,,,,,
2025,18,CLE,Julian Okwara,LB,DEV,1997-12-27,5,00-0036249,4046690,32737,OkwaJu00,44152,6851
2025,18,IND,Michael Pittman,WR,ACT,1997-10-05,5,00-0036252,4035687,32704,PittMi01,29049,6819
2025,18,NO,Julian Blackmon,DB,RES,1998-08-24,5,00-0036253,4035661,32755,BlacJu01,49434,7044
2025,1,LV,Collin Johnson,WR,CUT,1997-09-23,5,00-0036254,4039043,32835,JohnCo01,47808,6857
2025,20,SF,Colton McKivitz,OL,ACT,1996-08-09,5,00-0036256,,,,,
2025,20,CHI,Jonah Jackson,OL,ACT,1997-02-05,5,00-0036258,,,,,
2025,20,SF,Jauan Jennings,WR,ACT,1997-07-10,5,00-0036259,3886598,32887,JennJa00,48027,7049
2025,18,WAS,Javon Kinlaw,DL,ACT,1997-10-03,5,00-0036260,4259491,32684,KinlJa00,56834,6792
2025,20,SF,Brandon Aiyuk,WR,RES,1998-03-17,5,00-0036261,4360438,32695,AiyuBr00,84109,6803
2025,19,JAX,DaVon Hamilton,DL,ACT,1997-02-01,5,00-0036262,3915520,32743,HamiDa02,28072,6972
2025,19,GB,Jordan Love,QB,ACT,1998-11-02,5,00-0036264,4036378,32696,LoveJo03,40306,6804
2025,19,PHI,AJ Dillon,RB,INA,1998-05-02,5,00-0036265,4239934,32732,DillAJ00,57165,6828
2025,20,SF,Jordan Elliott,DL,ACT,1997-11-23,5,00-0036266,4039052,32758,ElliJo02,56734,6841
2025,1,BUF,Laviska Shenault Jr.,WR,CUT,1998-10-05,5,00-0036268,4243160,32712,ShenLa00,61220,6814
2025,19,PHI,Quez Watkins,WR,DEV,1998-06-09,5,00-0036271,4050373,32870,WatkQu00,61664,6927
2025,20,SF,Ben Bartch,OL,RES,1998-07-22,5,00-0036272,,,,,
2025,1,ATL,Jake Hanson,OL,CUT,1997-04-29,5,00-0036273,,,,,
2025,18,MIN,Jeff Okudah,DB,RES,1999-02-02,5,00-0036274,4241984,32673,OkudJe00,55674,6785
2025,20,CHI,D'Andre Swift,RB,ACT,1999-01-14,5,00-0036275,4259545,32705,SwifDA00,57212,6790
2025,18,IND,Jacob Phillips,LB,RES,1999-04-01,5,00-0036276,4242206,32767,PhilJa01,57942,7006
2025,20,HOU,Quintez Cephus,WR,DEV,1998-04-01,5,00-0036277,4035793,32836,CephQu00,29614,6895
2025,19,PIT,Malik Harrison,LB,ACT,1998-03-05,5,00-0036280,4040615,32768,HarrMa06,28081,6867
2025,18,ATL,C.J. Henderson,DB,ACT,1998-09-30,5,00-0036281,4240596,32679,HendCJ00,55593,6791
2025,18,CLE,Grant Delpit,DB,ACT,1998-09-20,5,00-0036282,4242208,32714,DelpGr00,60685,6799
2025,19,LAC,Mekhi Becton,OL,ACT,1999-04-18,5,00-0036284,,,,,
2025,18,ATL,A.J. Terrell,DB,ACT,1998-09-23,5,00-0036285,4239995,32686,TerrAJ00,55586,6836
2025,22,NE,K'Lavon Chaisson,LB,ACT,1999-07-25,5,00-0036286,4242205,32690,ChaiKL00,57945,6800
2025,18,WAS,Noah Igbinoghene,DB,ACT,1999-11-27,5,00-0036287,4242516,32700,IgbiNo00,61155,6817
2025,20,SF,Yetur Gross-Matos,DL,ACT,1998-02-26,5,00-0036288,4259594,32707,GrosYe00,56444,6812
2025,20,CHI,Cole Kmet,TE,ACT,1999-03-10,5,00-0036290,4258595,32713,KmetCo00,60995,6826
2025,20,HOU,Marlon Davidson,DL,DEV,1998-05-11,5,00-0036291,4035494,32717,DaviMa01,48741,6838
2025,20,CHI,Jaylon Johnson,DB,ACT,1999-04-19,5,00-0036292,4243253,32720,JohnJa13,56259,6839
2025,18,LV,Jeremy Chinn,DB,RES,1998-02-26,5,00-0036293,4043169,32734,ChinJe00,43179,7016
2025,18,DAL,Logan Wilson,LB,ACT,1996-07-08,5,00-0036294,3918330,32735,WilsLo00,29623,6880
2025,20,SF,Matt Hennessy,OL,ACT,1997-11-17,5,00-0036295,,,,,
2025,1,BUF,Darrynton Evans,RB,CUT,1998-07-09,5,00-0036297,4036431,32763,EvanDa02,40692,7064
2025,18,ARI,Akeem Davis-Gaither,LB,ACT,1997-09-21,5,00-0036298,3917142,32777,DaviAk01,34788,6860
2025,18,IND,Troy Pride,DB,DEV,1998-01-19,5,00-0036299,4046679,32783,PridTr00,42883,6856
2025,18,NYJ,Mykal Walker,LB,ACT,1997-08-28,5,00-0036300,4243009,32789,WalkMy00,57834,7012
2025,22,NE,Jaylinn Hawkins,DB,ACT,1997-08-27,5,00-0036302,3858276,32804,HawkJa00,51423,7058
2025,19,CAR,Trevis Gipson,DL,ACT,1997-06-13,5,00-0036305,3917016,32825,GipsTr00,35241,7120
2025,18,DET,Daniel Thomas,DB,ACT,1998-07-01,5,00-0036306,4035505,32827,ThomDa07,42544,7053
2025,18,TB,Kindle Vildor,DB,ACT,1997-12-11,5,00-0036307,4036651,32833,VildKi00,49346,6928
2025,18,ATL,Darnell Mooney,WR,ACT,1997-10-29,5,00-0036309,4040655,32843,MoonDa00,48236,7090
2025,18,DAL,Hakeem Adeniji,OL,ACT,1997-12-08,5,00-0036310,,,,,
2025,19,PHI,Braden Mann,P,ACT,1997-11-24,5,00-0036313,4035239,32861,MannBr01,44664,6950
2025,1,TEN,Arlington Hambright,OL,CUT,1996-01-30,5,00-0036317,,,,,
2025,18,NO,Chase Young,LB,ACT,1999-04-14,5,00-0036321,4241986,32672,YounCh04,56436,6782
2025,18,MIN,Justin Jefferson,WR,ACT,1999-06-16,5,00-0036322,4262921,32692,JeffJu00,61398,6794
2025,19,PIT,Patrick Queen,LB,ACT,1999-08-13,5,00-0036323,4242207,32698,QueePa00,57941,6807
2025,19,CAR,Robert Hunt,OL,ACT,1996-08-25,5,00-0036325,,,,,
2025,19,JAX,Ezra Cleveland,OL,ACT,1998-05-08,5,00-0036327,,,,,
2025,22,NE,Antonio Gibson,RB,RES,1998-06-23,5,00-0036328,4360294,32736,GibsAn00,78050,6945
2025,18,MIA,Ashtyn Davis,DB,ACT,1996-10-10,5,00-0036329,3858271,32738,DaviAs00,49560,6855
2025,1,MIA,Cameron Dantzler,DB,CUT,1998-09-03,5,00-0036330,4035385,32759,DantCa00,42472,6871
2025,20,CHI,Devin Duvernay,WR,ACT,1997-09-12,5,00-0036331,4039050,32762,DuveDe00,40006,6847
2025,18,ARI,Josiah Deguara,TE,ACT,1997-02-14,5,00-0036332,3914151,32764,DeguJo00,47034,7050
2025,19,PIT,Alex Highsmith,LB,ACT,1997-08-07,5,00-0036333,4037333,32772,HighAl02,43507,7113
2025,19,CAR,Saahdiq Charles,OL,DEV,1999-07-26,5,00-0036334,,,,,
2025,19,CAR,D.J. Wonnum,LB,ACT,1997-10-31,5,00-0036335,4038849,32787,WonnDJ00,44550,6868
2025,18,TEN,James Lynch,DL,ACT,1999-01-20,5,00-0036337,4259181,32800,LyncJa00,56962,6858
2025,19,LAC,Troy Dye,LB,ACT,1996-09-18,5,00-0036338,4038946,32802,DyexTr00,28251,6941
2025,21,LA,Kevin Dotson,OL,ACT,1996-09-18,5,00-0036339,,,,,
2025,18,ATL,Khalid Kareem,DL,ACT,1998-04-28,5,00-0036341,4039029,32817,KareKh00,42993,6864
2025,1,LAC,Harrison Hand,DB,CUT,1998-11-12,5,00-0036344,4259170,32839,HandHa00,55576,6961
2025,18,ATL,K.J. Osborn,WR,DEV,1997-06-10,5,00-0036345,3916566,32846,OsboKJ00,23503,7066
2025,18,MIN,Blake Brandel,OL,ACT,1997-01-23,5,00-0036347,,,,,
2025,18,MIN,Josh Metellus,DB,RES,1998-01-21,5,00-0036348,4046537,32875,MeteJo00,43395,6901
2025,21,LA,Kam Curl,DB,ACT,1999-03-03,5,00-0036349,4242154,32886,CurlKa00,55800,7136
2025,1,PIT,Kenny Willekes,DL,CUT,1997-07-22,5,00-0036350,3929833,32895,WillKe06,35624,6874
2025,18,ATL,Kyle Hinton,OL,ACT,1998-02-27,5,00-0036354,,,,,
2025,19,LAC,Justin Herbert,QB,ACT,1998-03-10,5,00-0036355,4038941,32676,HerbJu00,28237,6797
2025,19,CAR,Isaiah Simmons,LB,ACT,1998-07-26,5,00-0036356,4035462,32678,SimmIs00,42451,6781
2025,18,DAL,CeeDee Lamb,WR,ACT,1999-04-08,5,00-0036358,4241389,32687,LambCe00,61570,6786
2025,17,HOU,Damon Arnette,DB,CUT,1996-09-02,5,00-0036359,3915506,32689,ArneDa00,28080,6840
2025,18,KC,Clyde Edwards-Helaire,RB,DEV,1999-04-11,5,00-0036360,4242214,32702,EdwaCl00,57279,6820
2025,19,GB,Trevon Diggs,DB,ACT,1998-09-20,5,00-0036361,4040966,32721,DiggTr00,41817,6809
2025,18,MIA,Willie Gay Jr.,LB,ACT,1998-02-15,5,00-0036362,4259804,32733,GayJWi00,57987,7023
2025,22,SEA,Josh Jones,OL,ACT,1997-06-22,5,00-0036363,,,,,
2025,18,IND,Neville Gallimore,DL,ACT,1997-01-17,5,00-0036366,3892883,32752,GallNe00,28094,6825
2025,18,WAS,Lucas Niang,OL,RES,1998-08-19,5,00-0036367,,,,,
2025,18,NYJ,John Simpson,OL,ACT,1997-08-19,5,00-0036369,,,,,
2025,20,HOU,Leki Fotu,DL,ACT,1998-08-23,5,00-0036371,4035666,32784,FotuLe00,44614,6948
2025,18,TEN,L'Jarius Sneed,DB,RES,1997-01-21,5,00-0036374,4040432,32808,SneeLJ00,40588,7117
2025,18,DET,Amik Robertson,DB,ACT,1998-07-06,5,00-0036375,4239694,32809,RobeAm00,55619,6896
2025,18,WAS,Tyler Biadasz,OL,RES,1997-11-20,5,00-0036376,,,,,
2025,18,KC,Michael Danna,DL,ACT,1997-12-04,5,00-0036378,3915487,32847,DannMi00,48415,6958
2025,18,BAL,Alohi Gilman,DB,ACT,1997-09-17,5,00-0036380,4039413,32856,GilmAl00,41662,7069
2025,21,DEN,Ben DiNucci,QB,DEV,1996-11-24,5,00-0036384,3895785,32901,DiNuBe00,34311,7143
2025,18,NYG,Andrew Thomas,OL,RES,1999-01-22,5,00-0036386,,,,,
2025,7,LAC,Jalen Reagor,WR,CUT,1999-01-02,5,00-0036387,4241802,32691,ReagJa00,61697,6798
2025,19,GB,Xavier McKinney,DB,ACT,1999-08-09,5,00-0036388,4241470,32706,McKiXa00,55775,6788
2025,19,PHI,Jalen Hurts,QB,ACT,1998-08-07,5,00-0036389,4040715,32723,HurtJa00,40291,6904
2025,1,DAL,Michael Ojemudia,DB,CUT,1997-09-12,5,00-0036390,3894830,32747,OjemMi00,50327,6983
2025,18,TEN,Lloyd Cushenberry III,OL,ACT,1997-11-22,5,00-0036391,,,,,
2025,21,DEN,Matt Peart,OL,RES,1997-06-11,5,00-0036392,,,,,
2025,18,LV,Darnay Holmes,DB,ACT,1998-06-23,5,00-0036394,4242973,32780,HolmDa01,56247,6882
2025,20,HOU,K'Von Wallace,DB,DEV,1997-07-25,5,00-0036395,4035463,32797,WallKV00,42467,6947
2025,19,PIT,Jack Driscoll,OL,INA,1997-04-01,5,00-0036396,,,,,
2025,22,SEA,Shane Lemieux,OL,DEV,1997-05-12,5,00-0036397,,,,,
2025,13,DET,Netane Muti,OL,DEV,1999-03-27,5,00-0036399,,,,,
2025,1,HOU,Casey Toohill,DL,CUT,1996-08-21,5,00-0036403,3931408,32903,ToohCa00,38472,7030
2025,18,TB,Tristan Wirfs,OL,ACT,1999-01-24,5,00-0036406,,,,,
2025,18,CLE,Jerry Jeudy,WR,ACT,1999-04-24,5,00-0036407,4241463,32685,JeudJe00,61103,6783
2025,18,NO,Cesar Ruiz,OL,ACT,1999-06-14,5,00-0036408,,,,,
2025,18,MIA,Jordyn Brooks,LB,ACT,1997-10-21,5,00-0036409,4043130,32697,BrooJo01,50851,6949
2025,18,CIN,Tee Higgins,WR,ACT,1999-01-18,5,00-0036410,4239993,32703,HiggTe00,61211,6801
2025,18,TB,Antoine Winfield Jr.,DB,ACT,1998-08-16,5,00-0036411,4034790,32715,WinfAn00,42475,6888
2025,1,BUF,KJ Hamler,WR,CUT,1999-07-08,5,00-0036412,4240380,32716,HamlKJ00,61590,6805
2025,21,NE,Darrell Taylor,DL,DEV,1997-03-24,5,00-0036413,3915396,32718,TaylDa00,36001,6910
2025,22,SEA,Cam Akers,RB,ACT,1999-06-22,5,00-0036414,4240021,32722,AkerCa00,57206,6938
2025,18,TEN,Van Jefferson,WR,RES,1996-07-26,5,00-0036415,3930066,32727,JeffVa00,47447,6853
2025,18,KC,Kristian Fulton,DB,ACT,1998-09-03,5,00-0036416,4035433,32731,FultKr00,42894,6829
2025,19,CAR,Damien Lewis,OL,ACT,1997-03-21,5,00-0036417,,,,,
2025,19,PHI,Zack Baun,LB,ACT,1996-12-30,5,00-0036418,3917657,32744,BaunZa00,34632,6815
2025,1,CIN,McTelvin Agim,DL,CUT,1997-09-25,5,00-0036420,4035566,32765,AgimMc00,43069,7111
2025,18,NO,Terrell Burgess,DB,ACT,1997-08-18,5,00-0036421,4035663,32774,BurgTe00,45255,7036
2025,21,DEN,Adam Trautman,TE,ACT,1997-02-05,5,00-0036422,3911853,32775,TrauAd00,109795,6869
2025,18,LV,Albert Okwuegbunam,TE,DEV,1998-04-25,5,00-0036423,4035115,32788,OkwuAl00,41933,6843
2025,19,JAX,DeeJay Dallas,RB,INA,1998-09-16,5,00-0036425,4240631,32814,DallDe00,55632,6931
2025,18,NYJ,Tyler Johnson,WR,INA,1998-08-25,5,00-0036427,2310331,32831,JohnTy00,48054,6960
2025,21,DEN,Justin Strnad,LB,ACT,1996-08-21,5,00-0036428,3919548,32848,StrnJu00,42659,6977
2025,18,ATL,Charlie Woerner,TE,ACT,1997-10-16,5,00-0036429,4035020,32860,WoerCh00,42257,7075
2025,18,ATL,Jordan Fuller,DB,DEV,1998-03-04,5,00-0036431,4040613,32869,FullJo01,45326,6968
2025,1,JAX,Tremayne Anchrum,OL,CUT,1998-06-24,5,00-0036437,,,,,
2025,18,DAL,"Kenneth Murray, Jr.",LB,ACT,1998-11-16,5,00-0036441,4241394,32693,MurrKe00,58099,6811
2025,18,CIN,Joe Burrow,QB,ACT,1996-12-10,5,00-0036442,3915511,32671,BurrJo01,28022,6770
2025,18,CLE,Rex Sunahara,LS,ACT,1996-10-09,5,00-0036443,,,,,
2025,20,SF,Isaac Alarcon,OL,DEV,1998-07-27,5,00-0036448,,,,,
2025,1,SF,Ke'Shawn Vaughn,RB,CUT,1997-05-04,5,00-0036450,3917612,32746,VaugKe00,45866,6885
2025,1,CAR,Dominique Dafney,TE,CUT,1997-06-03,5,00-0036456,4036129,33367,DafnDo00,62825,7502
2025,18,ATL,Chris Blair,WR,DEV,1997-10-06,5,00-0036463,4369886,33376,BlaiCh00,84096,7521
2025,18,IND,Kwity Paye,DL,ACT,1998-11-19,4,00-0036479,4258194,33409,PayeKw00,56713,7633
2025,20,CHI,Dayo Odeyingbo,DL,RES,1999-09-24,4,00-0036480,4242659,33442,OdeyDa00,56923,7649
2025,18,MIN,Will Fries,OL,ACT,1998-04-04,4,00-0036483,,,,,
2025,1,DET,Deon Jackson,RB,CUT,1999-02-18,4,00-0036493,4240455,33798,JackDe02,57189,7551
2025,19,JAX,Tim Jones,WR,ACT,1998-05-15,4,00-0036497,4245131,33649,JoneTi00,61669,8013
2025,18,NYJ,Jamien Sherwood,LB,ACT,2000-01-12,4,00-0036500,4361331,33534,SherJa00,83175,7841
2025,19,PHI,Michael Carter II,DB,ACT,1999-03-08,4,00-0036501,4240456,33542,CartMi02,60644,7835
2025,20,SF,Jason Pinnock,DB,ACT,1999-06-30,4,00-0036502,4240706,33563,PinnJa01,56144,7816
2025,19,PIT,Brandin Echols,DB,ACT,1997-10-16,4,00-0036504,4567979,33588,EchoBr00,98900,7796
2025,1,DEN,Michael Dwumfour,DL,CUT,1998-01-01,4,00-0036507,4046544,33695,DwumMi00,27376,7876
2025,10,DET,Kenny Yeboah,TE,CUT,1998-10-30,4,00-0036510,4044144,33705,YeboKe00,42196,7597
2025,20,SF,Milo Eifler,LB,RES,1998-02-13,4,00-0036511,4371940,33696,EiflMi00,43421,7878
2025,18,LV,DJ Turner,WR,DEV,1997-01-18,4,00-0036527,4036211,33813,TurnDJ00,47663,7989
2025,18,DET,Shane Zylstra,TE,ACT,1996-11-16,4,00-0036534,4608362,33803,ZylsSh00,143786,8041
2025,18,NO,Will Sherman,OL,ACT,1999-05-27,4,00-0036535,,,,,
2025,1,TEN,Josiah Bronson,DL,CUT,1997-07-03,4,00-0036537,3923400,33687,BronJo01,36668,8037
2025,18,BAL,Rashod Bateman,WR,INA,1999-11-29,4,00-0036550,4360939,33415,BateRa00,84296,7571
2025,19,GB,Aaron Banks,OL,ACT,1997-09-03,4,00-0036551,,,,,
2025,19,PHI,Azeez Ojulari,LB,RES,2000-06-16,4,00-0036552,4379409,33438,OjulAz00,81959,7653
2025,18,LV,Carlos Basham,LB,DEV,1997-12-16,4,00-0036553,4037239,33449,BashCa00,44320,7646
2025,20,HOU,Nico Collins,WR,INA,1999-03-19,4,00-0036554,4258173,33477,CollNi00,61441,7569
2025,19,CAR,Chuba Hubbard,RB,ACT,1999-06-11,4,00-0036555,4241416,33514,HubbCh01,57373,7594
2025,20,HOU,Brevin Jordan,TE,RES,2000-07-16,4,00-0036556,4362504,33535,JordBr00,77887,7568
2025,18,KC,Jaylon Moore,OL,ACT,1998-01-09,4,00-0036557,,,,,
2025,1,CHI,Shaun Wade,DB,CUT,1998-09-16,4,00-0036559,4241995,33548,WadeSh00,55673,7830
2025,19,JAX,Keith Taylor,DB,ACT,1999-05-03,4,00-0036561,4243332,33554,TaylKe03,56289,7824
2025,20,SF,Deommodore Lenoir,DB,ACT,1999-10-06,4,00-0036563,4242488,33560,LenoDe00,55686,7819
2025,21,DEN,Talanoa Hufanga,DB,ACT,2000-02-01,4,00-0036564,4360853,33568,HufaTa00,83903,7811
2025,20,NE,Elijah Mitchell,RB,CUT,1998-05-02,4,00-0036567,4241555,33582,MitcEl00,57272,7561
2025,18,DET,Roy Lopez,DL,ACT,1997-08-07,4,00-0036568,4040805,33583,LopeRo00,48676,7799
2025,18,CIN,Gary Brightwell,RB,DEV,1998-02-28,4,00-0036569,4245645,33584,BrigGa00,57133,7529
2025,19,LAC,Foster Sarell,OL,DEV,1998-08-28,4,00-0036584,,,,,
2025,18,BAL,Ar'Darius Washington,DB,ACT,1999-11-02,4,00-0036587,4362492,33788,WashAr00,77848,7970
2025,20,CHI,Nick McCloud,DB,INA,1998-07-09,4,00-0036589,4036169,33818,McClNi00,49535,7974
2025,19,JAX,Quintin Morris,TE,ACT,1999-01-21,4,00-0036590,4244049,33819,MorrQu00,61182,7536
2025,18,DAL,Robert Jones,OL,RES,1999-01-28,4,00-0036596,,,,,
2025,21,LA,Alaric Jackson,OL,ACT,1998-07-14,4,00-0036603,,,,,
2025,18,LV,Jordan Meredith,OL,RES,1998-01-04,4,00-0036604,,,,,
2025,18,MIN,Max Pircher,OL,DEV,1999-09-07,4,00-0036605,,,,,
2025,1,CIN,Raymond Johnson III,DL,CUT,1997-12-02,4,00-0036611,4241135,33654,JohnRa02,56356,7930
2025,18,MIA,Jaylen Waddle,WR,INA,1998-11-25,4,00-0036613,4372016,33394,WaddJa00,84088,7526
2025,18,LV,Jamin Davis,LB,ACT,1998-12-12,4,00-0036614,4240778,33407,DaviJa11,57905,7634
2025,18,MIN,Christian Darrisaw,OL,RES,1999-06-02,4,00-0036616,,,,,
2025,19,PIT,Asante Samuel Jr.,DB,ACT,1999-10-03,4,00-0036617,4363034,33435,SamuAs00,76625,7655
2025,18,WAS,Sam Cosmi,OL,RES,1999-02-16,4,00-0036618,,,,,
2025,18,NO,Dillon Radunz,OL,ACT,1998-03-28,4,00-0036619,,,,,
2025,18,MIA,Dee Eskridge,WR,RES,1997-03-23,4,00-0036620,4043016,33444,EskrDW00,29573,7612
2025,18,KC,Nick Bolton,LB,ACT,2000-03-10,4,00-0036621,4362759,33446,BoltNi00,81322,7648
2025,18,NYJ,Josh Myers,OL,ACT,1998-07-16,4,00-0036622,,,,,
2025,18,KC,Creed Humphrey,OL,ACT,1999-06-28,4,00-0036623,,,,,
2025,18,DET,Alim McNeill,DL,INA,2000-05-11,4,00-0036624,4361662,33460,McNeAl00,76996,7679
2025,19,LAC,Benjamin St-Juste,DB,ACT,1997-09-08,4,00-0036625,4258206,33462,StJuBe00,56061,7671
2025,19,JAX,Dyami Brown,WR,INA,1999-11-01,4,00-0036626,4361577,33470,BrowDy00,77986,7587
2025,18,WAS,John Bates,TE,ACT,1997-11-06,4,00-0036628,4048228,33512,BateJo00,42275,7716
2025,18,IND,Camryn Bynum,DB,ACT,1998-07-19,4,00-0036629,4035861,33513,BynuCa00,38408,7715
2025,18,BAL,Tylan Wallace,WR,ACT,1999-05-13,4,00-0036630,4241424,33519,WallTy00,61577,7595
2025,21,LA,Royce Newman,OL,DEV,1997-08-17,4,00-0036631,,,,,
2025,1,LA,Tony Fields II,LB,CUT,1999-06-18,4,00-0036634,4245655,33541,FielTo00,57698,7836
2025,18,NYG,Ihmir Smith-Marsette,WR,DEV,1999-08-29,4,00-0036635,4240573,33545,SmitIh00,61324,7559
2025,22,NE,Brenden Jaimes,OL,DEV,1999-05-28,4,00-0036636,,,,,
2025,18,KC,Noah Gray,TE,ACT,1999-04-30,4,00-0036637,4240472,33550,GrayNo00,60878,7828
