jugg_price_rank,internal_player_id,fantasypros_id,player_name,position,nfl_team,expected_jugg_price_if_drafted,uncalibrated_model_price,price_range_low,price_range_high,range_basis,draft_probability,draft_likelihood,espn_salary_cap_value,adp_espn,adp_yahoo,projected_points_jugg,prior_jugg_salary,missing_inputs
143,nfl:gsis:00-0036894,20163,Pat Freiermuth,TE,PIT,2.9,2.9,1.0,7.9,historical_forward_error_p80:TE,0.1296,unlikely,0,201.0,139.0,81.141,,prior_jugg_salary
144,nfl:gsis:00-0037834,19797,Brock Purdy,QB,SF,2.8,2.8,1.0,7.7,historical_forward_error_p80:QB,0.623,likely,4,92.0,94.0,335.213,1,
145,nfl:gsis:00-0031610,14104,Darren Waller,TE,CAR,2.8,2.8,1.0,7.8,historical_forward_error_p80:TE,0.005,unlikely,0,,,70.414,9,adp_espn;adp_yahoo
146,nfl:gsis:00-0039172,26075,Jake Bates,K,DET,2.8,2.8,1.0,5.3,historical_forward_error_p80:K,0.3306,long_shot,1,154.0,216.0,135.87,1,
147,nfl:gsis:00-0036040,19562,Juwan Johnson,TE,NO,2.8,2.8,1.0,7.8,historical_forward_error_p80:TE,0.1328,unlikely,0,167.0,168.0,90.045,,prior_jugg_salary
148,nfl:gsis:00-0040236,27131,Kyle Monangai,RB,CHI,2.8,2.8,1.0,8.9,historical_forward_error_p80:RB,0.6194,likely,2,118.0,104.0,133.328,,prior_jugg_salary
149,nfl:gsis:00-0039893,23000,Brian Thomas Jr.,WR,JAX,2.7,2.7,1.0,9.5,historical_forward_error_p80:WR,0.7975,likely,4,93.0,79.0,123.049,38,
150,nfl:gsis:00-0038606,23106,Parker Washington,WR,JAX,2.7,2.7,1.0,9.5,historical_forward_error_p80:WR,0.8206,very_likely,5,84.0,78.0,121.805,,prior_jugg_salary
151,nfl:gsis:00-0038555,22908,Tank Bigsby,RB,PHI,2.7,2.7,1.0,8.9,historical_forward_error_p80:RB,0.1173,unlikely,1,203.0,186.0,78.354,1,
152,nfl:gsis:00-0039032,25323,Tyjae Spears,RB,TEN,2.7,2.7,1.0,8.9,historical_forward_error_p80:RB,0.1705,unlikely,1,164.0,201.0,92.249,2,
153,nfl:gsis:00-0040743,23096,Tyler Shough,QB,NO,2.7,2.7,1.0,7.6,historical_forward_error_p80:QB,0.1296,unlikely,1,153.0,179.0,307.556,,prior_jugg_salary
154,nfl:gsis:00-0040162,27102,Dylan Sampson,RB,CLE,2.6,2.6,1.0,8.8,historical_forward_error_p80:RB,0.1133,unlikely,0,,177.0,72.059,1,adp_espn
155,nfl:def:JAX,8140,Jacksonville Jaguars,DEF,JAX,2.6,2.6,1.0,4.5,historical_forward_error_p80:DEF,0.1877,unlikely,0,183.0,212.0,103.87,,prior_jugg_salary
156,nfl:def:LAR,8280,Los Angeles Rams,DEF,LAR,2.6,2.6,1.0,4.5,historical_forward_error_p80:DEF,0.8991,very_likely,1,91.0,88.0,111.3,1,
157,nfl:gsis:00-0033526,16423,Samaje Perine,RB,CIN,2.6,2.6,1.0,8.7,historical_forward_error_p80:RB,0.0575,unlikely,0,,,78.25,2,adp_espn;adp_yahoo
158,nfl:gsis:00-0037263,24172,Tyler Allgeier,RB,ARI,2.6,2.6,1.0,8.7,historical_forward_error_p80:RB,0.1947,unlikely,1,177.0,178.0,81.241,,prior_jugg_salary
159,nfl:gsis:00-0032569,16026,Wil Lutz,K,DEN,2.6,2.6,1.0,5.1,historical_forward_error_p80:K,0.8539,very_likely,,223.0,210.0,128.51,15,espn_salary_cap_value
160,nfl:gsis:00-0033885,16399,David Njoku,TE,LAC,2.5,2.5,1.0,7.5,historical_forward_error_p80:TE,0.0945,unlikely,0,218.0,140.0,65.138,1,
161,nfl:def:DEN,8090,Denver Broncos,DEF,DEN,2.5,2.5,1.0,4.4,historical_forward_error_p80:DEF,0.9336,very_likely,1,83.0,101.0,122.26,2,
162,nfl:gsis:00-0039344,26148,Jonathon Brooks,RB,CAR,2.5,2.5,1.0,8.7,historical_forward_error_p80:RB,0.6814,likely,2,111.0,98.0,134.361,2,
163,nfl:def:PIT,8240,Pittsburgh Steelers,DEF,PIT,2.4,2.4,1.0,4.2,historical_forward_error_p80:DEF,0.4513,bubble,1,104.0,208.0,115.88,2,
164,nfl:gsis:00-0040730,27142,RJ Harvey,RB,DEN,2.4,2.4,1.0,8.6,historical_forward_error_p80:RB,0.5699,bubble,1,132.0,102.0,116.213,9,
165,nfl:gsis:00-0039384,22980,Tyrone Tracy Jr.,RB,NYG,2.4,2.4,1.0,8.5,historical_forward_error_p80:RB,0.1534,unlikely,0,184.0,190.0,78.503,1,
166,nfl:gsis:00-0035640,18219,DK Metcalf,WR,PIT,2.3,2.3,1.0,9.1,historical_forward_error_p80:WR,0.9198,very_likely,7,74.0,83.0,130.935,5,
167,nfl:gsis:00-0040242,27316,Jacory Croskey-Merritt,RB,WAS,2.3,2.3,1.0,8.4,historical_forward_error_p80:RB,0.5582,bubble,2,127.0,114.0,134.968,,prior_jugg_salary
168,nfl:gsis:00-0040586,24344,Jaydon Blue,RB,DAL,2.3,2.3,1.0,8.4,historical_forward_error_p80:RB,0.0389,unlikely,0,,,45.873,1,adp_espn;adp_yahoo
169,nfl:gsis:00-0033873,16413,Patrick Mahomes II,QB,KC,2.3,2.3,1.0,7.2,historical_forward_error_p80:QB,0.6143,likely,3,100.0,95.0,330.043,9,
170,nfl:def:TB,8290,Tampa Bay Buccaneers,DEF,TB,2.3,2.2,1.0,4.1,historical_forward_error_p80:DEF,0.1488,unlikely,0,237.0,,97.28,23,adp_yahoo
171,nfl:gsis:00-0036162,19760,Tyler Bass,K,BUF,2.3,2.3,1.0,4.8,historical_forward_error_p80:K,0.8272,very_likely,,217.0,209.0,123.58,1,espn_salary_cap_value
172,nfl:gsis:00-0037838,23781,Isaiah Likely,TE,NYG,2.2,2.2,1.0,7.2,historical_forward_error_p80:TE,0.4669,bubble,2,116.0,109.0,102.216,,prior_jugg_salary
173,nfl:gsis:00-0039491,26403,Jalen Coker,WR,CAR,2.2,2.1,1.0,8.9,historical_forward_error_p80:WR,0.1002,unlikely,1,160.0,205.0,97.029,,prior_jugg_salary
174,nfl:gsis:00-0033106,15501,Jared Goff,QB,DET,2.2,2.2,1.0,7.1,historical_forward_error_p80:QB,0.348,long_shot,1,131.0,116.0,319.35,1,
175,nfl:gsis:00-0031136,13029,Chris Boswell,K,PIT,2.1,2.1,1.0,4.6,historical_forward_error_p80:K,0.3309,long_shot,0,165.0,211.0,118.33,1,
176,nfl:gsis:00-0034383,17349,Dalton Schultz,TE,HOU,2.1,2.1,1.0,7.1,historical_forward_error_p80:TE,0.1136,unlikely,0,186.0,170.0,83.843,6,
177,nfl:gsis:00-0037291,24177,Jalen Nailor,WR,LV,2.1,2.1,1.0,8.9,historical_forward_error_p80:WR,0.0489,unlikely,0,,181.0,86.83,,adp_espn;prior_jugg_salary
178,nfl:gsis:00-0036919,23310,Kenny Gainwell,RB,TB,2.1,2.1,1.0,8.2,historical_forward_error_p80:RB,0.617,likely,2,110.0,121.0,118.424,,prior_jugg_salary
179,nfl:gsis:00-0033293,16673,Aaron Jones Sr.,RB,MIN,2.0,2.0,1.0,8.1,historical_forward_error_p80:RB,0.533,bubble,1,123.0,129.0,120.422,6,
180,nfl:gsis:00-0037664,23791,Alec Pierce,WR,IND,2.0,2.0,1.0,8.8,historical_forward_error_p80:WR,0.7739,likely,6,89.0,87.0,135.746,,prior_jugg_salary
181,nfl:def:BAL,8020,Baltimore Ravens,DEF,BAL,2.0,2.0,1.0,3.8,historical_forward_error_p80:DEF,0.3478,long_shot,1,122.0,214.0,106.0,1,
182,nfl:gsis:00-0034348,17253,Courtland Sutton,WR,DEN,2.0,2.0,1.0,8.8,historical_forward_error_p80:WR,0.8971,very_likely,10,70.0,103.0,131.225,15,
183,nfl:gsis:00-0036972,20156,Mac Jones,QB,SF,1.9,1.9,1.0,6.8,historical_forward_error_p80:QB,0.005,unlikely,0,329.0,,11.49,,adp_yahoo;prior_jugg_salary
184,nfl:def:ATL,8010,Atlanta Falcons,DEF,ATL,1.8,1.8,1.0,3.6,historical_forward_error_p80:DEF,0.7165,likely,,,202.0,101.75,,espn_salary_cap_value;adp_espn;prior_jugg_salary
185,nfl:gsis:00-0039738,23013,Blake Corum,RB,LAR,1.8,1.8,1.0,8.0,historical_forward_error_p80:RB,0.5883,bubble,2,134.0,97.0,126.627,2,
186,nfl:gsis:00-0037816,23794,Romeo Doubs,WR,NE,1.8,1.8,1.0,8.5,historical_forward_error_p80:WR,0.1553,unlikely,1,150.0,195.0,101.25,,prior_jugg_salary
187,nfl:gsis:00-0035229,18290,T.J. Hockenson,TE,MIN,1.8,1.8,1.0,6.8,historical_forward_error_p80:TE,0.2609,long_shot,1,125.0,172.0,76.727,6,
188,nfl:gsis:00-0039165,23152,Zach Charbonnet,RB,SEA,1.8,1.7,1.0,7.9,historical_forward_error_p80:RB,0.3162,long_shot,1,155.0,169.0,103.286,14,
189,nfl:gsis:00-0037224,23901,Cameron Dicker,K,LAC,1.7,1.7,1.0,4.2,historical_forward_error_p80:K,0.8923,very_likely,1,97.0,133.0,143.72,3,
190,nfl:gsis:00-0038933,25247,Dalton Kincaid,TE,BUF,1.7,1.7,1.0,6.7,historical_forward_error_p80:TE,0.4973,bubble,2,126.0,96.0,103.133,11,
191,nfl:def:DET,8100,Detroit Lions,DEF,DET,1.7,1.7,1.0,3.6,historical_forward_error_p80:DEF,0.2644,long_shot,1,149.0,213.0,110.79,1,
192,nfl:gsis:00-0039424,26409,Devaughn Vele,WR,NO,1.7,1.7,1.0,8.5,historical_forward_error_p80:WR,0.005,unlikely,0,,,78.511,,adp_espn;adp_yahoo;prior_jugg_salary
193,nfl:gsis:00-0031492,14003,Jason Myers,K,SEA,1.7,1.7,1.0,4.2,historical_forward_error_p80:K,0.8019,very_likely,1,106.0,136.0,150.42,1,
194,nfl:gsis:00-0038608,22989,Kayshon Boutte,WR,NE,1.7,1.7,1.0,8.5,historical_forward_error_p80:WR,0.005,unlikely,0,,,75.929,,adp_espn;adp_yahoo;prior_jugg_salary
195,nfl:gsis:00-0041511,28127,Omar Cooper Jr.,WR,NYJ,1.7,1.7,1.0,8.4,historical_forward_error_p80:WR,0.0419,unlikely,0,,182.0,58.523,,adp_espn;prior_jugg_salary
196,nfl:gsis:00-0041040,25418,Antonio Williams,WR,WAS,1.6,1.6,1.0,8.4,historical_forward_error_p80:WR,0.005,unlikely,0,,,68.731,,adp_espn;adp_yahoo;prior_jugg_salary
197,nfl:gsis:00-0041523,28135,Caleb Douglas,WR,MIA,1.6,1.6,1.0,8.3,historical_forward_error_p80:WR,0.005,unlikely,1,212.0,,71.101,,adp_yahoo;prior_jugg_salary
198,nfl:gsis:00-0041037,27339,Denzel Boston,WR,CLE,1.6,1.6,1.0,8.4,historical_forward_error_p80:WR,0.1041,unlikely,1,176.0,191.0,93.028,,prior_jugg_salary
199,nfl:gsis:00-0038393,24354,Dontayvion Wicks,WR,PHI,1.6,1.6,1.0,8.3,historical_forward_error_p80:WR,0.005,unlikely,0,,,68.415,,adp_espn;adp_yahoo;prior_jugg_salary
200,nfl:gsis:00-0041489,26039,Germie Bernard,WR,PIT,1.6,1.6,1.0,8.3,historical_forward_error_p80:WR,0.005,unlikely,0,,,67.993,,adp_espn;adp_yahoo;prior_jugg_salary
201,nfl:gsis:00-0033303,16712,Harrison Butker,K,KC,1.6,1.5,1.0,4.1,historical_forward_error_p80:K,0.4606,bubble,1,143.0,196.0,131.95,3,
202,nfl:gsis:00-0040138,27122,Jaylin Noel,WR,HOU,1.6,1.6,1.0,8.4,historical_forward_error_p80:WR,0.005,unlikely,0,,,70.354,,adp_espn;adp_yahoo;prior_jugg_salary
203,nfl:gsis:00-0041032,26055,Kenyon Sadiq,TE,NYJ,1.6,1.6,1.0,6.6,historical_forward_error_p80:TE,0.1963,unlikely,2,140.0,180.0,77.521,,prior_jugg_salary
204,nfl:gsis:00-0039880,26314,Malik Washington,WR,MIA,1.6,1.5,1.0,8.3,historical_forward_error_p80:WR,0.005,unlikely,0,,,66.453,,adp_espn;adp_yahoo;prior_jugg_salary
205,nfl:gsis:00-0038104,22913,Tyquan Thornton,WR,KC,1.6,1.6,1.0,8.3,historical_forward_error_p80:WR,0.005,unlikely,0,,,67.455,,adp_espn;adp_yahoo;prior_jugg_salary
206,nfl:gsis:00-0041525,26038,Chris Bell,WR,MIA,1.5,1.5,1.0,8.2,historical_forward_error_p80:WR,0.005,unlikely,0,,,59.382,,adp_espn;adp_yahoo;prior_jugg_salary
207,nfl:gsis:00-0030565,11687,Geno Smith,QB,NYJ,1.5,1.5,1.0,6.4,historical_forward_error_p80:QB,0.005,unlikely,0,,,256.975,,adp_espn;adp_yahoo;prior_jugg_salary
208,nfl:gsis:00-0038041,22718,Jake Ferguson,TE,DAL,1.5,1.5,1.0,6.5,historical_forward_error_p80:TE,0.5082,bubble,2,102.0,118.0,93.515,1,
209,nfl:gsis:00-0033553,16447,James Conner,RB,ARI,1.5,1.5,1.0,7.7,historical_forward_error_p80:RB,0.2129,long_shot,0,,148.0,43.5,10,adp_espn
210,nfl:gsis:00-0037666,23770,Jalen Tolbert,WR,MIA,1.4,1.4,1.0,8.2,historical_forward_error_p80:WR,0.005,unlikely,0,,,51.593,,adp_espn;adp_yahoo;prior_jugg_salary
211,nfl:gsis:00-0041029,26035,Jordyn Tyson,WR,NO,1.4,1.4,1.0,8.1,historical_forward_error_p80:WR,0.4586,bubble,1,138.0,89.0,69.001,,prior_jugg_salary
212,nfl:gsis:00-0039901,26019,Keon Coleman,WR,BUF,1.4,1.4,1.0,8.1,historical_forward_error_p80:WR,0.005,unlikely,0,,,50.213,,adp_espn;adp_yahoo;prior_jugg_salary
213,nfl:gsis:00-0038128,23499,Malik Willis,QB,MIA,1.4,1.4,1.0,6.2,historical_forward_error_p80:QB,0.1745,unlikely,1,181.0,141.0,287.945,,prior_jugg_salary
214,nfl:gsis:00-0034753,17269,Mark Andrews,TE,BAL,1.4,1.4,1.0,6.4,historical_forward_error_p80:TE,0.4951,bubble,2,113.0,115.0,107.565,4,
215,nfl:gsis:00-0036550,19794,Rashod Bateman,WR,BAL,1.4,1.4,1.0,8.1,historical_forward_error_p80:WR,0.005,unlikely,0,,,95.423,1,adp_espn;adp_yahoo
216,nfl:gsis:00-0039410,26398,Ryan Flournoy,WR,DAL,1.4,1.4,1.0,8.2,historical_forward_error_p80:WR,0.005,unlikely,0,,,55.388,,adp_espn;adp_yahoo;prior_jugg_salary
217,nfl:gsis:00-0034869,17236,Sam Darnold,QB,SEA,1.4,1.4,1.0,6.3,historical_forward_error_p80:QB,0.2467,long_shot,0,162.0,132.0,293.605,,prior_jugg_salary
218,nfl:gsis:00-0040727,26215,Tre' Harris,WR,LAC,1.4,1.4,1.0,8.2,historical_forward_error_p80:WR,0.005,unlikely,0,,,55.234,,adp_espn;adp_yahoo;prior_jugg_salary
219,nfl:gsis:00-0039342,26136,Xavier Legette,WR,CAR,1.4,1.4,1.0,8.2,historical_forward_error_p80:WR,0.005,unlikely,0,,,57.907,,adp_espn;adp_yahoo;prior_jugg_salary
220,nfl:gsis:00-0041044,25419,Zachariah Branch,WR,ATL,1.4,1.4,1.0,8.1,historical_forward_error_p80:WR,0.005,unlikely,0,,,48.869,,adp_espn;adp_yahoo;prior_jugg_salary
221,nfl:gsis:00-0039150,22900,Bryce Young,QB,CAR,1.3,1.3,1.0,6.2,historical_forward_error_p80:QB,0.1792,unlikely,0,196.0,131.0,278.491,,prior_jugg_salary
222,nfl:gsis:00-0037197,24333,Isiah Pacheco,RB,DET,1.3,1.3,1.0,7.5,historical_forward_error_p80:RB,0.349,long_shot,1,163.0,150.0,94.906,17,
223,nfl:gsis:00-0033119,15642,Jacoby Brissett,QB,ARI,1.3,1.3,1.0,6.1,historical_forward_error_p80:QB,0.005,unlikely,0,,,251.825,,adp_espn;adp_yahoo;prior_jugg_salary
224,nfl:gsis:00-0041547,27331,KC Concepcion,WR,CLE,1.3,1.3,1.0,8.0,historical_forward_error_p80:WR,0.2079,long_shot,1,144.0,183.0,99.637,,prior_jugg_salary
225,nfl:gsis:00-0035228,18600,Kyler Murray,QB,MIN,1.3,1.3,1.0,6.2,historical_forward_error_p80:QB,0.3442,long_shot,1,142.0,113.0,303.667,2,
226,nfl:gsis:00-0038563,25337,Tre Tucker,WR,LV,1.3,1.3,1.0,8.1,historical_forward_error_p80:WR,0.0484,unlikely,1,189.0,,92.049,,adp_yahoo;prior_jugg_salary
227,nfl:gsis:00-0034855,17237,Baker Mayfield,QB,TB,1.2,1.2,1.0,6.1,historical_forward_error_p80:QB,0.2453,long_shot,1,145.0,152.0,307.711,3,
228,nfl:gsis:00-0033921,16406,Chris Godwin Jr.,WR,TB,1.2,1.2,1.0,7.9,historical_forward_error_p80:WR,0.4454,bubble,1,141.0,93.0,107.943,1,
229,nfl:def:CLE,8070,Cleveland Browns,DEF,CLE,1.2,1.2,1.0,3.0,historical_forward_error_p80:DEF,0.2803,long_shot,1,151.0,207.0,101.11,1,
230,nfl:gsis:00-0039855,23179,Jalen McMillan,WR,TB,1.2,1.2,1.0,8.0,historical_forward_error_p80:WR,0.119,unlikely,1,191.0,174.0,87.23,,prior_jugg_salary
231,nfl:def:SEA,8260,Seattle Seahawks,DEF,SEA,1.2,1.2,1.0,3.0,historical_forward_error_p80:DEF,0.7969,likely,1,101.0,107.0,114.86,1,
232,nfl:gsis:00-0040899,28507,Trey Smack,K,GB,1.2,1.2,1.0,3.7,historical_forward_error_p80:K,0.995,very_likely,,192.0,185.0,126.86,,espn_salary_cap_value;prior_jugg_salary
233,nfl:gsis:00-0037746,20094,Brian Robinson Jr.,RB,ATL,1.1,1.1,1.0,7.3,historical_forward_error_p80:RB,0.3524,long_shot,1,172.0,130.0,86.168,2,
234,nfl:gsis:00-0037525,22969,Jordan Mason,RB,MIN,1.1,1.1,1.0,7.3,historical_forward_error_p80:RB,0.5025,bubble,2,139.0,120.0,130.662,1,
235,nfl:gsis:00-0032726,15756,Ka'imi Fairbairn,K,HOU,1.1,1.1,1.0,3.6,historical_forward_error_p80:K,0.7594,likely,1,124.0,123.0,144.06,1,
236,nfl:def:KC,8150,Kansas City Chiefs,DEF,KC,1.1,1.1,1.0,2.9,historical_forward_error_p80:DEF,0.2517,long_shot,0,166.0,206.0,93.17,1,
237,nfl:gsis:00-0040737,23091,Terrance Ferguson,TE,LAR,1.1,1.1,1.0,6.1,historical_forward_error_p80:TE,0.2021,long_shot,2,174.0,145.0,83.135,,prior_jugg_salary
238,nfl:gsis:00-0023459,9001,Aaron Rodgers,QB,PIT,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.2125,long_shot,0,204.0,119.0,245.2,1,
239,nfl:gsis:00-0039890,24357,Adonai Mitchell,WR,NYJ,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.005,unlikely,1,,,74.125,1,adp_espn;adp_yahoo
240,nfl:gsis:00-0033906,16421,Alvin Kamara,RB,NO,1.0,1.0,1.0,7.2,historical_forward_error_p80:RB,0.3783,long_shot,1,157.0,146.0,87.729,14,
241,nfl:def:BUF,8030,Buffalo Bills,DEF,BUF,1.0,1.0,1.0,2.9,historical_forward_error_p80:DEF,0.8645,very_likely,,198.0,189.0,106.65,2,espn_salary_cap_value
242,nfl:gsis:00-0039163,23071,C.J. Stroud,QB,HOU,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.2358,long_shot,0,173.0,143.0,284.335,12,
243,nfl:gsis:00-0034837,17258,Calvin Ridley,WR,TEN,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.062,unlikely,1,188.0,,101.477,2,adp_yahoo
244,nfl:gsis:00-0039409,26475,Cam Little,K,JAX,1.0,1.0,1.0,3.5,historical_forward_error_p80:K,0.5659,bubble,1,133.0,171.0,131.47,1,
245,nfl:gsis:00-0040676,24755,Cam Ward,QB,TEN,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.1632,unlikely,0,200.0,142.0,252.263,,prior_jugg_salary
246,nfl:gsis:00-0041561,22953,Carson Beck,QB,ARI,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.005,unlikely,0,246.0,,25.434,,adp_yahoo;prior_jugg_salary
247,nfl:def:CHI,8050,Chicago Bears,DEF,CHI,1.0,1.0,1.0,2.9,historical_forward_error_p80:DEF,0.954,very_likely,,205.0,160.0,104.97,1,espn_salary_cap_value
248,nfl:gsis:00-0033908,16433,Cooper Kupp,WR,SEA,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.229,long_shot,0,199.0,127.0,77.755,1,
249,nfl:def:DAL,8080,Dallas Cowboys,DEF,DAL,1.0,1.0,1.0,2.9,historical_forward_error_p80:DEF,0.995,very_likely,,175.0,162.0,95.58,1,espn_salary_cap_value
250,nfl:gsis:00-0035710,18232,Daniel Jones,QB,IND,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.188,unlikely,1,158.0,156.0,298.074,1,
251,nfl:gsis:00-0035535,18706,Darius Slayton,WR,NYG,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.005,unlikely,0,,,64.425,1,adp_espn;adp_yahoo
252,nfl:gsis:00-0041035,28138,De'Zhaun Stribling,WR,SF,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.3133,long_shot,1,152.0,137.0,100.123,,prior_jugg_salary
253,nfl:gsis:00-0035719,18244,Deebo Samuel Sr.,WR,SF,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.3963,long_shot,2,128.0,157.0,110.547,3,
254,nfl:gsis:00-0033537,16398,Deshaun Watson,QB,CLE,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.0385,unlikely,0,,,162.508,5,adp_espn;adp_yahoo
255,nfl:gsis:00-0041562,28013,Fernando Mendoza,QB,LV,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.2672,long_shot,0,182.0,126.0,208.986,,prior_jugg_salary
256,nfl:gsis:00-0033090,15561,Hunter Henry,TE,NE,1.0,1.0,1.0,6.0,historical_forward_error_p80:TE,0.2713,long_shot,2,137.0,158.0,94.764,1,
257,nfl:gsis:00-0040669,27446,Isaac TeSlaa,WR,DET,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.7147,likely,,,144.0,59.716,,espn_salary_cap_value;adp_espn;prior_jugg_salary
258,nfl:gsis:00-0039923,23018,J.J. McCarthy,QB,MIN,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.005,unlikely,0,222.0,,24.245,,adp_yahoo;prior_jugg_salary
259,nfl:gsis:00-0040870,27337,Ja'Kobi Lane,WR,BAL,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.2551,long_shot,0,179.0,135.0,87.902,,prior_jugg_salary
260,nfl:gsis:00-0037741,23101,Jahan Dotson,WR,ATL,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.0084,unlikely,0,,,57.33,3,adp_espn;adp_yahoo
261,nfl:gsis:00-0033787,16540,Jake Elliott,K,PHI,1.0,1.0,1.0,3.5,historical_forward_error_p80:K,0.995,very_likely,,197.0,173.0,119.81,1,espn_salary_cap_value
262,nfl:gsis:00-0034960,18598,Jakobi Meyers,WR,JAX,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.4717,bubble,3,103.0,165.0,110.436,1,
263,nfl:gsis:00-0036259,19590,Jauan Jennings,WR,MIN,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.1176,unlikely,0,,155.0,85.326,1,adp_espn
264,nfl:gsis:00-0039146,23020,Jayden Reed,WR,GB,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.5162,bubble,3,121.0,125.0,113.246,1,
265,nfl:gsis:00-0036407,19201,Jerry Jeudy,WR,CLE,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.1057,unlikely,1,171.0,,90.76,3,adp_yahoo
266,nfl:gsis:00-0026158,9300,Joe Flacco,QB,CIN,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.005,unlikely,0,282.0,,11.486,,adp_yahoo;prior_jugg_salary
267,nfl:gsis:00-0038994,23107,Jordan Addison,WR,MIN,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.6129,likely,4,107.0,122.0,113.737,2,
268,nfl:gsis:00-0036264,19246,Jordan Love,QB,GB,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.2761,long_shot,0,159.0,138.0,294.312,9,
269,nfl:gsis:00-0038997,24706,Josh Downs,WR,IND,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.5546,bubble,2,115.0,110.0,94.917,1,
270,nfl:gsis:00-0036945,19781,Justin Fields,QB,KC,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.005,unlikely,0,269.0,,13.021,2,adp_yahoo
271,nfl:gsis:00-0030279,11616,Keenan Allen,WR,IND,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.0765,unlikely,0,190.0,,83.185,4,adp_yahoo
272,nfl:gsis:00-0037261,23748,Khalil Shakir,WR,BUF,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.3162,long_shot,2,114.0,192.0,95.219,1,
273,nfl:gsis:00-0029604,11177,Kirk Cousins,QB,LV,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.005,unlikely,0,281.0,,52.198,1,adp_yahoo
274,nfl:gsis:00-0040867,25420,Makai Lemon,WR,PHI,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.4237,bubble,1,136.0,112.0,98.091,,prior_jugg_salary
275,nfl:gsis:00-0040667,26024,Matthew Golden,WR,GB,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.5447,bubble,4,94.0,164.0,105.596,2,
276,nfl:gsis:00-0039917,22973,Michael Penix Jr.,QB,ATL,1.0,1.0,1.0,5.9,historical_forward_error_p80:QB,0.0271,unlikely,0,,,90.641,,adp_espn;adp_yahoo;prior_jugg_salary
277,nfl:gsis:00-0036252,19278,Michael Pittman Jr.,WR,PIT,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.8007,very_likely,5,78.0,124.0,109.829,8,
278,nfl:gsis:00-0038559,25333,Michael Wilson,WR,ARI,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.6988,likely,4,95.0,105.0,109.089,,prior_jugg_salary
279,nfl:def:MIN,8170,Minnesota Vikings,DEF,MIN,1.0,1.0,1.0,2.9,historical_forward_error_p80:DEF,0.88,very_likely,,194.0,188.0,116.84,2,espn_salary_cap_value
280,nfl:def:NE,8180,New England Patriots,DEF,NE,1.0,1.0,1.0,2.9,historical_forward_error_p80:DEF,0.4668,bubble,1,147.0,154.0,107.4,1,
281,nfl:def:NYG,8200,New York Giants,DEF,NYG,1.0,1.0,1.0,2.9,historical_forward_error_p80:DEF,0.8664,very_likely,,210.0,176.0,95.34,,espn_salary_cap_value;prior_jugg_salary
282,nfl:gsis:00-0025565,9491,Nick Folk,K,ATL,1.0,1.0,1.0,3.5,historical_forward_error_p80:K,0.995,very_likely,,,175.0,128.57,4,espn_salary_cap_value;adp_espn
283,nfl:def:PHI,8230,Philadelphia Eagles,DEF,PHI,1.0,1.0,1.0,2.9,historical_forward_error_p80:DEF,0.5894,bubble,1,130.0,134.0,106.62,1,
284,nfl:gsis:00-0038544,23123,Quentin Johnston,WR,LAC,1.0,1.0,1.0,7.8,historical_forward_error_p80:WR,0.501,bubble,3,135.0,108.0,116.289,,prior_jugg_salary
285,nfl:gsis:00-0037256,23891,Rachaad White,RB,WAS,1.0,1.0,1.0,7.2,historical_forward_error_p80:RB,0.5613,bubble,2,129.0,128.0,125.464,18,
